product_id,product_name,category,sub_category,brand,model_no,color,size,weight_kg,cost_price,mrp,supplier_id,manufacture_date,expiry_date,warranty_months,is_returnable,is_active,created_date,updated_ts,source_system
PRD1172,Product_4624,Electronics,Small,Living&Co,,,L,5.57,,376.07,SUP118,,2024-06-15,24.0,Y,Y,invalid_date,,ERP
PRD1171,,,,Other,,Black,L,,1417.86,,,,invalid_date,36.0,N,,invalid_date,2025-07-26 00:00:00,PIM
PRD1038,Product_4626,,Large,Other,,White,L,,,,,2024-05-28,invalid_date,,,Y,invalid_date,,ERP
PRD1092,Product_4627,Electronics,Small,Other,M3058,Red,,16.13,,1158.45,SUP30,2024-05-12,,36.0,Y,,,2025-02-13 00:00:00,PIM
PRD1047,,Home,Small,Other,M544,Black,S,15.55,1222.74,1097.45,SUP197,2025-04-07,,12.0,,Y,,,PIM
PRD1089,,Furniture,Large,Other,,,,,519.2,,,2024-03-05,2024-04-05,36.0,,N,invalid_date,,
PRD1105,,Electronics,Premium,Living&Co,,Black,L,,1024.9,,,,invalid_date,24.0,Y,Y,invalid_date,,ERP
PRD1065,Product_4631,Home,Small,,,,L,14.5,537.05,2299.23,,,,36.0,N,N,2025-03-01,,PIM
PRD1001,,,Premium,Living&Co,,White,M,15.98,580.55,2793.8,,2024-03-18,invalid_date,,N,,invalid_date,,ERP
PRD1116,Product_4633,Furniture,Premium,Living&Co,,Black,L,12.69,,,SUP69,2025-11-22,,,Y,N,invalid_date,invalid_ts,ERP
PRD1133,,Home,Premium,,,White,L,,1218.71,,,,invalid_date,36.0,N,,2025-07-13,,PIM
PRD1056,Product_4635,Electronics,,Briscoe,M1636,Black,,3.33,,2164.35,,,invalid_date,12.0,,Y,2025-10-24,,PIM
PRD1034,Product_4636,Home,,Other,,Black,,5.74,427.34,,,,invalid_date,12.0,,N,,invalid_ts,ERP
PRD1163,,Kitchen,,Other,,Black,S,,,,,,,24.0,,Y,2024-05-19,invalid_ts,ERP
PRD1105,Product_4638,Electronics,Large,Living&Co,M3333,Black,,,,,,,invalid_date,,,,invalid_date,2025-06-12 00:00:00,PIM
PRD1107,,Furniture,,,M3340,Black,L,10.47,543.4,,,invalid_date,2024-11-26,,Y,,2025-09-02,2024-05-12 00:00:00,PIM
PRD1144,,Kitchen,,Briscoe,,White,M,,,,,,,24.0,,Y,,invalid_ts,ERP
PRD1071,,Furniture,Small,Other,,,,,,2959.51,SUP11,invalid_date,invalid_date,36.0,,Y,2024-08-18,invalid_ts,
PRD1191,,Home,Small,Living&Co,,White,,,1399.23,,,invalid_date,invalid_date,12.0,,Y,,,PIM
PRD1110,Product_4643,Home,,,M1864,,L,8.64,,837.08,,invalid_date,2025-04-10,36.0,N,N,,invalid_ts,ERP
PRD1158,Product_4644,,Premium,Other,M2219,Black,,,,,,2025-05-12,,36.0,,Y,,2024-10-16 00:00:00,ERP
PRD1171,Product_4645,Electronics,Large,,,White,,,546.28,,SUP161,2025-03-27,,36.0,Y,Y,2024-05-04,2024-06-10 00:00:00,
PRD1004,,,,Briscoe,,Black,M,,202.22,,SUP104,invalid_date,2024-07-07,,N,N,,,
PRD1028,Product_4647,,Premium,,,Black,M,11.56,1499.27,224.49,,,2024-04-05,12.0,N,N,,2024-06-09 00:00:00,ERP
PRD1051,Product_4648,Electronics,,Other,,Black,L,1.2,1475.51,,SUP175,2025-01-19,invalid_date,12.0,Y,N,2025-07-21,invalid_ts,ERP
PRD1117,,,Small,Briscoe,,Red,,2.88,591.59,,SUP14,2025-09-11,invalid_date,24.0,,Y,invalid_date,2025-10-05 00:00:00,
PRD1046,Product_4650,Electronics,Premium,Briscoe,M2601,,S,3.63,,2907.14,SUP23,2025-08-11,2024-04-15,24.0,,,invalid_date,2025-07-25 00:00:00,
PRD1129,Product_4651,Electronics,Premium,Living&Co,M2976,White,L,2.18,1159.66,1317.84,SUP98,invalid_date,,24.0,N,Y,,2025-02-01 00:00:00,PIM
PRD1025,,Furniture,Premium,,,White,,19.09,,606.79,SUP12,2025-04-20,invalid_date,12.0,Y,,invalid_date,invalid_ts,
PRD1119,,,Large,Briscoe,M2186,Red,M,,318.88,2778.2,SUP56,2024-07-05,2024-05-29,36.0,,,invalid_date,2024-01-25 00:00:00,ERP
PRD1075,Product_4654,Home,Premium,Other,,Black,L,,,,,2025-07-09,2025-09-30,12.0,,,,2024-10-13 00:00:00,PIM
PRD1048,,Furniture,Large,Other,M326,Black,S,,1261.73,1417.23,,invalid_date,invalid_date,36.0,,N,2024-05-19,invalid_ts,PIM
PRD1060,Product_4656,,Small,Other,,Red,,3.94,,946.37,SUP103,2025-07-26,invalid_date,36.0,,,2024-11-07,,
PRD1073,Product_4657,Kitchen,Small,Briscoe,,Red,L,17.29,172.62,,,2025-02-16,,36.0,N,,invalid_date,invalid_ts,PIM
PRD1067,,,Small,Living&Co,,Black,,,,,SUP120,2024-10-24,,24.0,,N,2025-06-30,,ERP
PRD1187,,,Large,Living&Co,M2896,Red,,12.71,,,SUP5,2025-04-14,2024-04-22,24.0,N,N,invalid_date,2024-08-25 00:00:00,
PRD1180,,Home,Large,Living&Co,M3727,Black,M,,,1091.34,,invalid_date,invalid_date,24.0,,N,2024-07-10,2024-06-18 00:00:00,
PRD1147,Product_4661,Furniture,Small,Living&Co,M4838,Red,L,10.08,196.62,,,,,24.0,N,N,invalid_date,2025-11-07 00:00:00,ERP
PRD1166,,Furniture,,,M179,White,L,,,,,,2024-05-09,12.0,N,N,2024-02-25,2024-12-07 00:00:00,PIM
PRD1034,,Electronics,Large,Living&Co,M3787,Red,,,,2327.71,SUP143,invalid_date,invalid_date,24.0,,,2024-10-16,invalid_ts,ERP
PRD1012,,Home,Small,Other,M1360,White,S,17.33,,,SUP1,2025-02-14,2025-08-03,24.0,N,Y,2024-12-27,2025-08-02 00:00:00,PIM
PRD1098,Product_4665,Furniture,Small,Other,M2499,Red,S,,481.5,2272.79,SUP171,invalid_date,invalid_date,36.0,Y,Y,,2025-06-01 00:00:00,PIM
PRD1076,,Home,Large,Briscoe,,Red,M,,209.38,,SUP150,2025-08-03,invalid_date,12.0,,N,invalid_date,,
PRD1039,Product_4667,Kitchen,,Living&Co,,Red,,,764.49,470.69,SUP28,invalid_date,2024-06-06,24.0,N,N,invalid_date,invalid_ts,PIM
PRD1084,,Electronics,,Living&Co,,White,,,996.86,,,invalid_date,invalid_date,24.0,Y,Y,2024-08-17,,ERP
PRD1161,,Furniture,,Living&Co,,,,18.9,825.33,579.48,,invalid_date,invalid_date,12.0,N,,,invalid_ts,
PRD1010,,,Premium,,M4879,Black,,3.95,,,,invalid_date,invalid_date,12.0,Y,,,2025-07-16 00:00:00,PIM
PRD1014,Product_4671,Furniture,Large,Other,,White,L,,1394.02,,SUP172,,2024-05-28,36.0,N,Y,2024-09-11,2024-03-01 00:00:00,PIM
PRD1061,,Kitchen,,,,White,S,,248.67,,SUP119,,invalid_date,36.0,Y,Y,,2025-04-27 00:00:00,PIM
PRD1021,,Home,Small,Living&Co,,White,,,,,,invalid_date,,,N,,,2025-11-22 00:00:00,ERP
PRD1171,,Furniture,Small,Other,M4330,,S,2.55,1042.26,,,invalid_date,invalid_date,,,,invalid_date,invalid_ts,PIM
PRD1126,,Home,,Briscoe,,White,M,5.15,,1299.56,,,2024-05-02,36.0,Y,,2024-02-14,,PIM
PRD1044,,Kitchen,Large,Living&Co,,,S,,,2768.64,SUP33,,2024-04-16,36.0,N,Y,,,ERP
PRD1098,,Electronics,Premium,,,,M,,,,,invalid_date,invalid_date,,Y,N,invalid_date,,ERP
PRD1120,Product_4678,Home,Premium,Other,,White,,,681.15,2262.43,,2024-10-10,,24.0,,Y,,2024-11-24 00:00:00,ERP
PRD1011,,Furniture,Small,Other,,Black,L,11.51,996.03,,SUP159,invalid_date,invalid_date,36.0,Y,,,,ERP
PRD1125,,Furniture,,,M4060,Red,L,19.97,414.72,1610.79,SUP14,2024-04-27,,24.0,Y,Y,,,PIM
PRD1018,,Home,Large,Briscoe,M4150,,M,6.78,,,,2024-05-14,,12.0,,N,,2025-10-26 00:00:00,ERP
PRD1085,,Electronics,Premium,,M3383,Black,S,7.85,,,,2024-07-18,2025-03-05,12.0,Y,,,,PIM
PRD1100,,Home,Small,Living&Co,,White,M,5.64,1209.31,1607.8,,2024-10-19,invalid_date,12.0,,Y,2025-05-22,invalid_ts,ERP
PRD1059,Product_4684,,,Other,M137,Red,S,,942.5,1422.86,SUP191,2025-11-29,,,N,N,2024-02-16,2025-06-05 00:00:00,
PRD1086,Product_4685,,,Briscoe,M521,Black,S,,,1618.35,,,2025-11-07,24.0,Y,Y,,,ERP
PRD1151,,Furniture,Premium,,M1625,,,14.33,,,SUP1,invalid_date,,36.0,Y,N,invalid_date,,
PRD1006,,Electronics,Premium,Other,M2995,,,,873.41,,SUP19,invalid_date,,36.0,Y,Y,2025-08-02,,ERP
PRD1147,,Home,Large,,,Red,L,9.98,,,SUP115,,invalid_date,12.0,Y,N,,2024-02-22 00:00:00,ERP
PRD1144,,Kitchen,Premium,Other,,Black,M,13.94,,1305.72,SUP104,2025-06-25,invalid_date,24.0,Y,Y,,invalid_ts,PIM
PRD1149,Product_4690,Home,Large,,,Black,,,733.47,,SUP72,invalid_date,2024-03-28,12.0,Y,Y,,invalid_ts,
PRD1048,,Furniture,Large,Other,,,L,,,2581.2,,,2025-05-17,36.0,Y,,invalid_date,,PIM
PRD1152,,Kitchen,Small,Briscoe,,,L,2.19,237.01,,,,invalid_date,24.0,,N,2024-08-11,,
PRD1166,,,Large,,M3785,Red,L,2.1,,2283.04,,,2024-10-23,24.0,Y,,invalid_date,2025-10-20 00:00:00,ERP
PRD1057,,,,Briscoe,,,S,7.92,,2858.82,,2024-02-23,,12.0,N,N,,,ERP
PRD1073,,Furniture,Premium,Briscoe,M2945,,S,12.34,383.64,,SUP121,,invalid_date,12.0,N,,,2025-03-01 00:00:00,
PRD1198,Product_4696,Home,Small,Briscoe,,White,M,,54.73,1551.41,,2024-05-29,invalid_date,,N,N,2024-03-22,invalid_ts,PIM
PRD1023,,Kitchen,Premium,,,White,S,16.26,1213.06,,SUP42,,2025-02-28,36.0,Y,,,,
PRD1168,Product_4698,Home,Large,Briscoe,,,L,,,2407.84,SUP124,invalid_date,2025-03-19,12.0,,N,,invalid_ts,
PRD1064,Product_4699,Furniture,Small,Other,M1118,White,S,,,1656.44,SUP56,invalid_date,2025-07-30,,Y,Y,2024-10-11,invalid_ts,ERP
PRD1073,Product_4700,Electronics,,Living&Co,,Black,M,4.33,984.82,,,invalid_date,,36.0,N,Y,,2025-01-05 00:00:00,PIM
PRD1070,Product_4701,Home,Small,Briscoe,,Red,L,,1350.88,,,,invalid_date,,N,N,2024-02-03,invalid_ts,ERP
PRD1106,,,Small,Other,,Red,S,10.83,1484.32,,,2024-08-19,,36.0,Y,N,,2024-01-14 00:00:00,ERP
PRD1175,Product_4703,,Premium,,,White,M,17.1,327.84,2412.63,,invalid_date,2024-12-06,,Y,Y,2024-03-23,2024-08-20 00:00:00,PIM
PRD1012,Product_4704,Furniture,,Living&Co,M4858,Red,S,5.11,,,SUP102,2025-10-11,,,,N,,,
PRD1158,,Furniture,Premium,Living&Co,M2964,Black,S,3.04,662.58,,SUP194,,invalid_date,24.0,Y,N,,2024-02-08 00:00:00,ERP
PRD1007,,Furniture,Small,Briscoe,M3273,,L,3.26,,153.69,SUP61,2024-12-25,2025-03-11,,Y,N,invalid_date,,
PRD1161,,Kitchen,,Other,M2543,White,M,,725.96,,SUP168,,,36.0,N,N,,,PIM
PRD1052,Product_4708,Furniture,,Briscoe,M1616,White,,,,,,,invalid_date,36.0,Y,,,,PIM
PRD1053,Product_4709,Electronics,,,M2639,,L,,,1115.18,,invalid_date,invalid_date,24.0,,Y,invalid_date,2025-10-24 00:00:00,
PRD1090,,Furniture,Premium,Other,M2715,White,M,,1054.44,1260.98,,invalid_date,invalid_date,24.0,N,,,2024-04-02 00:00:00,
PRD1089,Product_4711,,Premium,Living&Co,,White,,,1399.23,2311.06,,2025-02-16,invalid_date,12.0,Y,N,,invalid_ts,ERP
PRD1155,,Kitchen,Large,,M2308,Black,M,,,,,,2024-09-18,24.0,,N,invalid_date,invalid_ts,PIM
PRD1113,Product_4713,,,Briscoe,M2618,Red,M,17.94,442.7,1278.09,,2024-05-14,invalid_date,12.0,N,Y,,2024-01-23 00:00:00,ERP
PRD1114,Product_4714,Furniture,Large,,,Red,,1.85,815.97,971.0,,2025-03-19,,,,N,invalid_date,2024-11-10 00:00:00,
PRD1037,Product_4715,Kitchen,Premium,Living&Co,M4668,Red,L,,716.11,915.16,,2024-07-22,2025-08-14,12.0,N,,invalid_date,invalid_ts,
PRD1020,,Electronics,Small,Other,M4877,,L,,1390.89,958.47,,invalid_date,2024-10-13,,N,Y,2024-02-04,,PIM
PRD1168,Product_4717,Kitchen,,Living&Co,,Black,M,,1427.42,651.38,SUP31,2024-07-05,2025-08-02,24.0,Y,,2025-03-05,,ERP
PRD1034,,Home,,Living&Co,M3784,Red,S,,949.38,2687.73,SUP43,2024-05-31,invalid_date,12.0,,Y,,2025-08-26 00:00:00,ERP
PRD1002,,Furniture,,Living&Co,,Red,M,19.29,,,,2024-07-25,2025-01-26,12.0,N,N,invalid_date,,
PRD1091,,Electronics,Small,,M4642,Black,L,15.89,,1287.18,,invalid_date,invalid_date,,,,invalid_date,2025-02-02 00:00:00,
PRD1004,,Kitchen,Small,,M1771,Red,M,8.21,1255.45,,SUP28,,2024-08-05,,Y,,,2024-06-06 00:00:00,
PRD1021,Product_4722,Kitchen,Small,Other,M628,White,L,0.94,1154.72,1760.96,,,,36.0,N,N,,invalid_ts,PIM
PRD1023,Product_4723,Home,Large,Briscoe,,,,,,,SUP57,,,12.0,,,invalid_date,2025-02-28 00:00:00,
PRD1036,Product_4724,,Premium,Other,M3355,Black,,,1073.04,1844.94,SUP74,,invalid_date,12.0,N,Y,invalid_date,2024-08-05 00:00:00,ERP
PRD1080,,Electronics,Premium,Other,,Black,M,,1244.06,1335.59,SUP16,,2025-05-11,,Y,N,2024-05-30,2025-06-30 00:00:00,PIM
PRD1098,,Home,Small,Briscoe,,Red,,,,1170.41,,2024-08-21,,12.0,N,Y,invalid_date,2024-03-07 00:00:00,
PRD1132,,,,Briscoe,,,L,14.48,,,SUP176,invalid_date,invalid_date,36.0,N,N,,,PIM
PRD1061,,Home,Large,,,White,L,,,1702.35,SUP126,2024-11-23,,,Y,,,invalid_ts,PIM
PRD1107,,Furniture,Premium,Living&Co,M95,Red,M,,1287.85,,SUP190,2024-05-24,,,Y,,,2024-05-23 00:00:00,PIM
PRD1195,Product_4730,Furniture,Large,Living&Co,,Black,M,12.31,1047.73,,,2025-09-02,,,Y,N,2025-08-05,,ERP
PRD1124,,Electronics,,,,White,S,,,1349.88,SUP37,,,36.0,N,N,invalid_date,,
PRD1170,,Home,Small,Briscoe,M815,White,S,,,1062.86,,invalid_date,invalid_date,12.0,,Y,invalid_date,,PIM
PRD1130,Product_4733,Furniture,Premium,Briscoe,M3744,,M,,81.72,,,2025-02-20,2025-11-30,12.0,N,Y,,,PIM
PRD1141,Product_4734,Kitchen,Small,Briscoe,,,M,,,,SUP69,2024-01-22,,36.0,N,N,2025-11-24,2024-01-16 00:00:00,ERP
PRD1100,,Electronics,Small,,M2307,Black,,17.98,,,,invalid_date,,24.0,N,,invalid_date,,
PRD1086,,Furniture,Premium,Living&Co,M962,,,,,,,invalid_date,2025-05-11,,Y,,invalid_date,,PIM
PRD1187,,Furniture,,,,,L,17.0,1297.03,,SUP72,,invalid_date,,,N,,2025-02-22 00:00:00,
PRD1117,Product_4738,Furniture,,Briscoe,M3321,Red,M,10.73,,830.18,SUP8,invalid_date,2025-03-29,24.0,,N,invalid_date,2025-08-11 00:00:00,
PRD1167,Product_4739,Electronics,Small,,M1177,Black,,9.12,849.16,,,invalid_date,2025-07-10,36.0,N,N,invalid_date,,ERP
PRD1179,Product_4740,Kitchen,Premium,Other,,,,,695.59,1988.82,,invalid_date,2024-08-30,12.0,Y,N,,invalid_ts,ERP
PRD1191,,Furniture,,Living&Co,,,S,1.7,,,,,,12.0,N,N,,invalid_ts,ERP
PRD1199,Product_4742,Home,Small,Other,,Black,S,17.23,952.04,,,2024-08-27,,,N,Y,2025-06-05,invalid_ts,PIM
PRD1005,,Home,Small,,,White,M,6.82,,,SUP184,invalid_date,,24.0,Y,N,2024-04-30,2024-07-21 00:00:00,PIM
PRD1051,Product_4744,Furniture,Small,Living&Co,,Black,S,,407.61,649.3,,,,36.0,Y,Y,invalid_date,invalid_ts,
PRD1063,Product_4745,Electronics,Premium,Living&Co,,,,,,,,invalid_date,invalid_date,24.0,N,,invalid_date,invalid_ts,ERP
PRD1155,Product_4746,Kitchen,Large,Other,,Red,S,,,1495.47,,,,24.0,N,N,,,
PRD1155,Product_4747,Electronics,Premium,,M3917,White,M,,598.07,,,invalid_date,2024-12-01,24.0,Y,N,,invalid_ts,ERP
PRD1138,,Home,Small,Other,M1402,Red,M,,,,SUP182,invalid_date,,36.0,Y,Y,invalid_date,2025-10-03 00:00:00,ERP
PRD1114,Product_4749,Home,,Living&Co,M1944,Red,L,11.84,,,,invalid_date,,,N,Y,,2025-08-31 00:00:00,ERP
PRD1078,,Electronics,Premium,Living&Co,M2494,White,,,467.75,2947.88,SUP56,2025-08-18,2025-05-28,12.0,Y,N,invalid_date,2024-10-04 00:00:00,PIM
PRD1061,Product_4751,Home,Small,Living&Co,M2614,Red,S,,,430.54,,invalid_date,invalid_date,12.0,Y,Y,invalid_date,invalid_ts,
PRD1148,,Home,Large,Living&Co,,,M,,1025.75,1138.1,SUP27,,,,,N,,invalid_ts,
PRD1092,Product_4753,Home,Small,Other,M3573,Red,S,14.3,,1666.21,,2025-06-20,2024-05-22,12.0,N,,2024-02-04,invalid_ts,PIM
PRD1200,,Home,Premium,Other,,White,S,14.83,,1287.95,SUP133,,invalid_date,12.0,N,Y,2024-12-26,,ERP
PRD1022,Product_4755,Kitchen,Small,,M280,Black,S,,373.1,1952.75,,invalid_date,,,,,invalid_date,2025-08-14 00:00:00,
PRD1101,Product_4756,Electronics,,,M3271,Black,,,1427.95,,SUP126,2025-07-25,invalid_date,36.0,N,N,,invalid_ts,PIM
PRD1141,,Home,Large,Other,M2374,White,,18.08,,204.37,SUP79,,2024-12-24,36.0,N,,invalid_date,2025-08-25 00:00:00,ERP
PRD1139,Product_4758,Kitchen,,,,White,M,5.3,212.08,1857.04,SUP117,2024-10-04,invalid_date,,,,2025-10-21,invalid_ts,PIM
PRD1070,Product_4759,Kitchen,,Living&Co,,White,S,17.5,,2988.1,,2025-10-30,,36.0,N,,2025-03-19,2024-06-03 00:00:00,PIM
PRD1129,Product_4760,,,Briscoe,,White,M,2.28,,2771.86,,2025-07-20,2025-06-02,36.0,,N,invalid_date,,PIM
PRD1108,,Electronics,Small,Living&Co,,Red,L,,,,,2025-06-01,,36.0,,,,,ERP
PRD1015,,Home,Premium,,M4328,Red,M,8.03,,,SUP12,,,36.0,,Y,,invalid_ts,
PRD1049,Product_4763,Kitchen,,,,,M,,891.51,1784.95,,2025-02-26,2024-07-17,36.0,Y,N,,,
PRD1194,Product_4764,Home,Premium,Other,,Red,S,17.37,,2257.46,SUP160,2024-08-22,2025-04-30,,N,,,invalid_ts,PIM
PRD1123,Product_4765,Furniture,Large,Living&Co,,Black,,,,,,invalid_date,invalid_date,,Y,N,2024-01-22,,
PRD1141,Product_4766,Home,Large,,,Black,L,6.64,,528.75,,,invalid_date,,Y,,,,PIM
PRD1085,,Electronics,,Other,M3959,Black,,,893.53,1033.76,,,2024-12-25,24.0,N,N,,,
PRD1071,,Electronics,Premium,Other,,White,L,,1093.9,471.9,SUP169,2025-01-17,,24.0,,N,invalid_date,,PIM
PRD1057,Product_4769,Home,Small,,M1822,Red,L,19.23,,,,,invalid_date,12.0,,Y,2025-05-02,2025-04-13 00:00:00,PIM
PRD1148,,Electronics,,,,Red,,,1080.7,1453.4,SUP66,,2024-01-20,12.0,Y,Y,2024-01-26,,PIM
PRD1065,Product_4771,Furniture,Premium,Living&Co,M326,Red,,13.57,1302.67,2457.71,SUP65,invalid_date,2024-04-11,12.0,,Y,,invalid_ts,
PRD1105,,Furniture,Small,Briscoe,,Red,,16.91,,572.91,,2024-03-03,2025-07-15,12.0,N,Y,2024-09-08,invalid_ts,PIM
PRD1093,Product_4773,Kitchen,Large,,M2545,Black,M,,1271.94,2910.29,,invalid_date,,24.0,Y,,,,ERP
PRD1009,Product_4774,,,Other,,Black,S,4.52,,1140.69,,invalid_date,,,,N,2025-01-28,invalid_ts,PIM
PRD1189,,Kitchen,Premium,,,Black,S,1.83,,1957.88,,invalid_date,invalid_date,36.0,,N,2025-09-25,2024-08-21 00:00:00,ERP
PRD1029,Product_4776,Electronics,Large,Living&Co,M1907,White,M,14.61,875.15,2329.5,,,invalid_date,24.0,,Y,,invalid_ts,ERP
PRD1107,Product_4777,Furniture,,,M717,Black,,16.91,,,SUP174,invalid_date,,12.0,,N,,invalid_ts,PIM
PRD1111,,Kitchen,Small,Briscoe,M3186,,L,,,561.74,SUP100,2024-04-25,2024-10-15,36.0,Y,,2024-11-25,invalid_ts,
PRD1174,,Kitchen,Small,Other,M1159,Black,,,,728.8,SUP90,2024-09-27,2025-01-19,24.0,,,2025-09-27,2025-02-01 00:00:00,PIM
PRD1143,,Furniture,Large,Briscoe,M1306,Black,,,968.88,,,2025-05-07,,36.0,Y,,2025-10-13,,PIM
PRD1052,Product_4781,Kitchen,Small,,,,,,76.93,,,2025-04-23,,12.0,N,,invalid_date,invalid_ts,PIM
PRD1143,Product_4782,,Large,Briscoe,M2261,Black,L,,1489.47,,,,2024-07-04,,N,Y,2024-12-20,2025-03-14 00:00:00,ERP
PRD1057,,Home,Large,Living&Co,,White,S,,,,,2025-02-08,invalid_date,24.0,N,,,,
PRD1166,,,Small,Living&Co,M2411,White,L,,,,,,,36.0,Y,,invalid_date,2024-08-04 00:00:00,PIM
PRD1164,Product_4785,Electronics,,Other,M3729,Red,S,,120.42,184.91,SUP33,,invalid_date,12.0,Y,Y,,invalid_ts,PIM
PRD1189,Product_4786,Home,Large,,,Black,,,569.35,413.37,,,,36.0,N,N,,2024-12-17 00:00:00,PIM
PRD1105,Product_4787,Kitchen,Small,Briscoe,,Black,,,1153.46,,SUP22,invalid_date,invalid_date,12.0,,,,invalid_ts,PIM
PRD1153,,Kitchen,Small,,M1633,Red,L,1.07,1093.21,956.73,SUP155,,,36.0,,N,,2024-04-23 00:00:00,
PRD1157,Product_4789,Kitchen,Premium,Briscoe,,Black,L,,,188.89,SUP41,invalid_date,2025-06-08,,N,N,invalid_date,invalid_ts,ERP
PRD1147,Product_4790,Home,Small,Living&Co,,Red,M,4.55,377.37,1459.69,,,,,N,,2024-03-12,,
PRD1043,Product_4791,Kitchen,Small,,M1357,Black,M,,,931.67,SUP186,,,36.0,,N,invalid_date,invalid_ts,
PRD1100,,Home,,Briscoe,,Black,,,1263.64,2550.38,SUP196,invalid_date,,12.0,N,,,,PIM
PRD1004,,Electronics,Large,Briscoe,M2140,Black,S,,382.85,,SUP33,,invalid_date,,Y,Y,2025-10-29,invalid_ts,PIM
PRD1103,Product_4794,Electronics,,Briscoe,,,,13.56,355.9,,SUP179,2025-06-30,invalid_date,24.0,N,Y,invalid_date,,
PRD1015,Product_4795,Furniture,,Living&Co,M1727,Red,S,,,,,2024-10-21,2025-04-23,,Y,,2024-07-26,2024-11-06 00:00:00,ERP
PRD1120,Product_4796,,Small,Living&Co,,Black,L,1.4,432.35,1490.56,SUP165,2024-10-21,2024-12-22,12.0,Y,,invalid_date,2024-09-22 00:00:00,ERP
PRD1116,Product_4797,Electronics,Small,Briscoe,M3978,White,M,,651.32,505.37,SUP86,invalid_date,invalid_date,12.0,,N,2024-06-12,2024-03-20 00:00:00,
PRD1049,Product_4798,Home,Premium,,,,L,19.67,624.02,1052.34,SUP178,2024-12-01,,36.0,N,Y,2025-01-24,2025-09-15 00:00:00,
PRD1133,,Home,Large,Other,M3211,,,,,1359.79,SUP185,invalid_date,invalid_date,12.0,Y,Y,2024-12-27,2024-02-28 00:00:00,PIM
PRD1031,,Furniture,Large,Living&Co,M2735,Red,S,17.66,998.06,279.54,,2025-01-03,invalid_date,12.0,,Y,,2025-03-10 00:00:00,ERP
PRD1088,Product_4801,Furniture,Premium,Living&Co,M3569,Black,L,,,655.86,SUP56,invalid_date,invalid_date,,Y,,2024-11-29,2025-06-23 00:00:00,
PRD1197,Product_4802,Electronics,Large,Other,M537,Black,L,,1093.93,,,invalid_date,invalid_date,24.0,N,Y,2024-08-21,invalid_ts,PIM
PRD1110,,Furniture,,Other,M365,,M,,,1243.46,,invalid_date,invalid_date,24.0,N,,,invalid_ts,ERP
PRD1046,,Furniture,Small,,,Black,S,3.48,,,SUP83,,invalid_date,36.0,Y,N,2024-05-26,,PIM
PRD1034,,Electronics,Large,Living&Co,,,S,11.94,1310.77,,SUP67,,invalid_date,,N,N,invalid_date,invalid_ts,
PRD1027,,Electronics,,Other,,,L,6.91,,,,invalid_date,2025-02-19,12.0,Y,N,2024-11-05,invalid_ts,PIM
PRD1176,Product_4807,Electronics,Small,Briscoe,,Red,S,,,,,2024-07-24,,,Y,Y,,,
PRD1184,Product_4808,Electronics,Small,,M3535,White,,,63.07,,,,invalid_date,12.0,N,Y,,invalid_ts,PIM
PRD1010,Product_4809,Home,,Living&Co,,White,M,,762.7,2901.17,,,,12.0,N,N,,,ERP
PRD1153,,,,Other,M4350,White,S,,,1296.19,SUP139,invalid_date,invalid_date,24.0,Y,Y,invalid_date,,
PRD1160,,Kitchen,Large,Living&Co,,Black,L,6.78,219.49,,SUP61,2025-08-01,,12.0,Y,N,invalid_date,invalid_ts,PIM
PRD1008,,Furniture,,Briscoe,,,M,,70.58,1228.8,,2024-12-22,2025-09-22,12.0,N,N,,2024-08-19 00:00:00,ERP
PRD1029,,Home,Large,Briscoe,M562,Black,S,,1343.08,,SUP143,invalid_date,2024-10-09,,N,Y,,invalid_ts,
PRD1131,,,,,,Red,L,5.71,,2781.91,SUP152,2024-05-28,2025-04-09,,N,N,2025-02-08,invalid_ts,PIM
PRD1083,Product_4815,,Small,,M3039,,M,,144.69,,,2024-12-05,2024-03-12,36.0,N,,,invalid_ts,ERP
PRD1194,,Kitchen,Premium,Other,M2694,Black,L,4.78,1433.08,,SUP193,,2025-10-03,12.0,N,N,invalid_date,,PIM
PRD1171,,Electronics,,Living&Co,,White,L,,205.25,,SUP191,invalid_date,2024-01-23,12.0,,,,2025-04-22 00:00:00,PIM
PRD1115,,Furniture,Large,Living&Co,M3126,,L,14.45,812.75,,SUP96,,invalid_date,36.0,N,N,,invalid_ts,ERP
PRD1193,,Furniture,,Living&Co,M4688,,L,,1012.74,,,2024-03-04,invalid_date,12.0,N,,2025-07-19,invalid_ts,
PRD1104,,Home,Small,,M2217,White,S,,,,SUP100,2025-01-27,invalid_date,,N,N,2024-04-29,2024-12-15 00:00:00,
PRD1053,,Kitchen,,Other,M3550,Red,L,14.74,1442.88,896.19,,invalid_date,2024-01-24,36.0,Y,N,2024-11-20,invalid_ts,PIM
PRD1104,,Home,Premium,Other,,Black,M,,1381.76,,SUP128,,2025-07-17,24.0,N,Y,,,PIM
PRD1023,Product_4823,Kitchen,Large,Living&Co,,,S,,,,SUP18,2025-06-30,,12.0,,N,2024-08-29,2025-04-24 00:00:00,PIM
PRD1017,Product_4824,Furniture,Large,,,White,,9.06,,,SUP103,invalid_date,,24.0,,,2025-06-17,,PIM
PRD1123,Product_4825,,Premium,Living&Co,,White,L,18.26,351.18,,SUP178,2024-04-30,,12.0,N,Y,invalid_date,2024-01-08 00:00:00,
