transaction_id,store_id,terminal_id,product_id,quantity,unit_price,discount,tax,payment_type,currency,promo_code,cashier_id,is_return,return_reason,channel,gross_amount,net_amount,transaction_ts,load_date,source_system
TXN000619,,,,,,154.2,206.72,WALLET,AUD,SALE10,EMP34,,CANCELLED,,4225.46,,2024-04-12 00:00:00,2025-01-03,POS
TXN001481,,,PRD1070,-2.0,1245.55,,,,NZD,,,N,DAMAGED,ONLINE,2071.67,1344.51,,invalid_date,
TXN002429,,,,-2.0,1038.63,121.58,,CASH,NZD,SALE10,EMP54,Y,CANCELLED,STORE,,2801.44,2025-10-08 00:00:00,2025-03-28,POS
TXN007432,,,PRD1156,-2.0,,,119.1,,NZD,SALE10,,N,CANCELLED,,1684.27,1780.82,invalid_ts,,POS
TXN004935,,,,1.0,,78.63,,,,,EMP5,N,,STORE,3567.75,,invalid_ts,,OMS
TXN004467,,T2,PRD1126,,,,,UPI,,DISC20,,N,DAMAGED,STORE,1644.5,322.27,2025-01-04 00:00:00,,
TXN007089,STR001,,,-2.0,,65.77,293.8,WALLET,NZD,,,,CANCELLED,,3863.6,,invalid_ts,,OMS
TXN006335,STR001,,,,,104.64,227.3,,,,EMP477,Y,DAMAGED,,,,invalid_ts,2025-07-06,POS
TXN005324,STR019,T5,PRD1111,,496.25,107.29,43.33,WALLET,,SALE10,,N,,,,,2024-01-08 00:00:00,,
TXN007551,STR008,,,-2.0,941.89,,,CARD,NZD,,EMP453,Y,,,2692.54,,2024-02-25 00:00:00,2024-01-19,POS
TXN007278,,T4,,,1574.79,78.08,192.04,,NZD,,EMP491,Y,,ONLINE,2892.0,,2024-07-11 00:00:00,2025-09-17,
TXN003660,STR002,,PRD1005,-2.0,325.49,,30.22,WALLET,NZD,,EMP416,Y,,STORE,2016.63,,2024-01-28 00:00:00,,
TXN005163,STR015,,PRD1099,2.0,,,166.32,,AUD,SALE10,EMP457,,DAMAGED,ONLINE,3112.24,3391.8,,invalid_date,POS
TXN004298,STR027,T3,PRD1082,,2720.06,,228.48,WALLET,NZD,DISC20,,,DAMAGED,,4170.64,4262.82,,2024-01-16,POS
TXN005056,,T6,,,,,125.41,CASH,NZD,SALE10,,Y,,,,3754.44,invalid_ts,,POS
TXN005935,STR022,T6,,1.0,2236.43,,69.93,CARD,,SALE10,,Y,CANCELLED,STORE,,,2025-01-15 00:00:00,invalid_date,POS
TXN006909,STR027,T1,PRD1200,-2.0,,39.55,,CARD,NZD,,EMP367,Y,,STORE,,,2024-02-11 00:00:00,invalid_date,POS
TXN006864,,,,-2.0,1249.77,,,CASH,AUD,SALE10,EMP478,,CANCELLED,ONLINE,636.92,,2024-08-23 00:00:00,invalid_date,OMS
TXN000567,,T1,PRD1157,,535.62,105.76,,UPI,,,EMP120,Y,CANCELLED,STORE,4643.1,360.72,2025-02-24 00:00:00,2024-06-02,OMS
TXN006449,,T6,PRD1062,,2221.56,247.31,,CARD,AUD,DISC20,EMP475,Y,,STORE,4392.38,3236.14,,invalid_date,
TXN005081,,T3,PRD1158,-2.0,,,,CARD,NZD,SALE10,EMP353,N,CANCELLED,ONLINE,,,2025-09-21 00:00:00,invalid_date,OMS
TXN003731,STR007,,,,1472.53,,155.71,UPI,NZD,,EMP434,,DAMAGED,,,253.85,,,OMS
TXN003902,,T6,PRD1113,2.0,,,,CASH,,DISC20,EMP478,,,ONLINE,,,,2024-10-29,OMS
TXN005922,STR016,,PRD1132,,,211.67,90.29,,,,,Y,DAMAGED,,,,2024-08-13 00:00:00,2025-06-12,
TXN000061,,,PRD1072,-2.0,2661.43,,71.84,WALLET,AUD,,,N,CANCELLED,STORE,4949.09,1505.7,2025-04-25 00:00:00,invalid_date,POS
TXN004282,,T4,PRD1177,-2.0,642.47,,,WALLET,NZD,DISC20,EMP463,N,CANCELLED,,,,invalid_ts,2024-05-13,OMS
TXN007803,,,,,226.7,55.34,19.91,UPI,AUD,DISC20,EMP405,Y,,,3777.26,3369.43,,,
TXN006296,,,,1.0,,38.98,240.84,WALLET,,SALE10,EMP199,Y,,STORE,1396.56,,invalid_ts,2025-07-08,POS
TXN000396,,,,-2.0,1709.23,167.11,,WALLET,AUD,SALE10,EMP25,Y,,ONLINE,,4160.71,invalid_ts,2024-10-09,OMS
TXN002743,,T6,PRD1040,4.0,2139.53,229.18,,CARD,,,EMP481,Y,DAMAGED,ONLINE,,717.43,,,POS
TXN000550,,,,5.0,,,,CARD,,,,N,,STORE,1490.37,372.8,,invalid_date,OMS
TXN007074,STR018,T3,PRD1152,-2.0,1099.42,273.44,,,AUD,SALE10,,Y,,STORE,4963.71,1550.15,,2024-01-26,
TXN006025,STR001,,,,331.33,,251.51,CARD,NZD,DISC20,EMP21,N,DAMAGED,ONLINE,3978.0,4172.35,,2025-08-30,OMS
TXN001291,,T4,,,,,,WALLET,,DISC20,EMP435,N,,,2367.46,3045.77,invalid_ts,2024-05-12,OMS
TXN004120,STR025,T3,PRD1097,,,34.27,71.46,,NZD,DISC20,EMP396,,CANCELLED,ONLINE,1664.07,255.31,invalid_ts,,
TXN005723,,,,,1530.21,,136.6,CARD,,SALE10,EMP347,,DAMAGED,,,2177.53,2025-10-26 00:00:00,,POS
TXN000060,,,,-2.0,1715.55,119.39,15.89,CARD,,,,,CANCELLED,ONLINE,2628.18,2913.71,invalid_ts,,POS
TXN005712,,,,-2.0,1184.13,115.05,,,AUD,,,N,CANCELLED,STORE,1277.36,4883.68,invalid_ts,,
TXN001147,STR013,,,,2880.48,251.2,194.18,CARD,,SALE10,EMP471,Y,CANCELLED,,,785.63,2024-10-09 00:00:00,,POS
TXN000966,STR014,T2,PRD1051,-2.0,,,207.27,UPI,AUD,DISC20,EMP207,,CANCELLED,STORE,668.11,,,2025-04-30,OMS
TXN005346,,T4,,5.0,511.5,,263.69,CASH,AUD,DISC20,EMP470,Y,CANCELLED,,2789.88,,invalid_ts,2025-02-03,
TXN007208,,,,5.0,,,,UPI,AUD,,,,CANCELLED,ONLINE,,,,invalid_date,POS
TXN005762,STR021,,PRD1025,3.0,,165.16,,,AUD,SALE10,EMP484,,,STORE,3725.08,3477.55,2024-03-04 00:00:00,,POS
TXN000826,,,,-2.0,,251.62,,CARD,,DISC20,,Y,CANCELLED,STORE,2610.91,2139.54,2024-08-22 00:00:00,,POS
TXN005443,STR003,,PRD1176,-2.0,,,,CASH,NZD,DISC20,,Y,,STORE,,594.55,invalid_ts,2025-05-16,
TXN001128,STR028,,PRD1068,1.0,399.44,,199.53,,,DISC20,,N,DAMAGED,ONLINE,,,2024-08-18 00:00:00,2025-01-06,POS
TXN001516,STR020,T5,,1.0,748.02,,203.25,,,DISC20,,,DAMAGED,ONLINE,1044.92,,2024-04-04 00:00:00,invalid_date,OMS
TXN004384,,,PRD1166,,916.35,276.09,,WALLET,,DISC20,EMP226,,,STORE,,,,2024-12-20,POS
TXN001509,STR003,T5,PRD1109,,1756.03,83.95,219.22,CASH,,DISC20,,N,DAMAGED,ONLINE,1016.75,,2025-03-15 00:00:00,invalid_date,POS
TXN003790,,,PRD1150,,,221.4,104.12,,,SALE10,,N,,ONLINE,,2823.2,invalid_ts,2025-07-06,
TXN005304,,T6,,,1887.28,150.35,,CARD,NZD,SALE10,EMP373,,,STORE,,438.51,invalid_ts,invalid_date,
TXN000469,,T6,PRD1081,-2.0,,244.48,,,,DISC20,EMP265,N,,,,,2025-03-09 00:00:00,invalid_date,OMS
TXN001300,STR022,,,,,32.18,,WALLET,,DISC20,,N,,STORE,,,,invalid_date,
TXN004501,STR018,,PRD1192,,2877.93,296.27,,,NZD,SALE10,EMP498,,CANCELLED,,169.72,3278.45,2024-05-07 00:00:00,,OMS
TXN006806,STR018,T1,PRD1025,-2.0,,,217.87,WALLET,NZD,SALE10,EMP227,,DAMAGED,,,,,invalid_date,
TXN003990,STR025,T4,PRD1116,2.0,,,234.06,UPI,NZD,SALE10,,Y,,ONLINE,4383.29,,invalid_ts,invalid_date,
TXN001016,STR020,T3,PRD1055,-2.0,2937.45,,284.49,WALLET,NZD,DISC20,EMP358,N,CANCELLED,,,,invalid_ts,2025-03-27,OMS
TXN003585,STR028,T3,PRD1138,-2.0,,,,CARD,AUD,SALE10,,N,,STORE,4043.73,,2024-09-03 00:00:00,,
TXN001013,,,PRD1074,,609.12,98.47,,,,SALE10,EMP249,N,CANCELLED,STORE,,,invalid_ts,invalid_date,
TXN003936,,,,-2.0,,,160.88,WALLET,AUD,SALE10,EMP191,N,CANCELLED,STORE,,3186.33,2025-05-21 00:00:00,2024-05-16,OMS
TXN001651,STR005,,PRD1110,2.0,1924.09,,,CASH,AUD,,,,,,2709.29,,invalid_ts,invalid_date,POS
TXN004776,STR024,T2,,,,204.25,,CASH,NZD,,EMP46,,DAMAGED,,,2958.68,invalid_ts,2025-10-27,OMS
TXN004892,,T2,PRD1192,,1360.71,45.72,15.66,CARD,NZD,,EMP220,,DAMAGED,,,1654.63,,invalid_date,OMS
TXN002035,,,,2.0,,15.54,,CARD,,SALE10,EMP301,N,,ONLINE,,217.57,2024-02-09 00:00:00,2024-06-06,POS
TXN001822,,T6,PRD1097,,2377.53,,,,,DISC20,EMP351,,CANCELLED,STORE,197.44,,invalid_ts,invalid_date,POS
TXN007996,STR014,T5,,5.0,1023.84,,219.51,,,DISC20,,N,CANCELLED,ONLINE,,,invalid_ts,,
TXN001938,,,,-2.0,,194.76,152.06,,NZD,DISC20,,,CANCELLED,,,4169.81,2025-07-23 00:00:00,2025-11-03,
TXN002169,STR002,,,-2.0,,,149.39,CASH,AUD,DISC20,EMP397,Y,DAMAGED,ONLINE,4042.32,1148.42,invalid_ts,,POS
TXN007573,,,PRD1010,,,,,,AUD,SALE10,EMP395,,,STORE,,,invalid_ts,,
TXN006517,,,,-2.0,1419.83,108.9,62.01,UPI,NZD,SALE10,EMP432,,,ONLINE,,2466.21,,invalid_date,OMS
TXN003012,,T5,PRD1135,1.0,,29.96,257.94,CASH,,,,N,CANCELLED,STORE,499.13,,,invalid_date,OMS
TXN004512,STR025,T3,,,2016.16,,120.5,WALLET,NZD,SALE10,,N,CANCELLED,,,,2025-09-18 00:00:00,invalid_date,POS
TXN005796,STR023,T1,,,,241.27,238.05,,,,EMP121,,CANCELLED,ONLINE,4423.45,,2024-06-03 00:00:00,invalid_date,
TXN005062,STR002,T5,,-2.0,1040.44,,,CASH,,DISC20,EMP112,N,CANCELLED,ONLINE,1371.46,,invalid_ts,,POS
TXN001296,STR028,T3,,1.0,737.64,4.36,,,,SALE10,,,CANCELLED,ONLINE,,1992.25,2024-11-09 00:00:00,invalid_date,
TXN007941,,,PRD1184,-2.0,,204.71,,,,SALE10,,,CANCELLED,,,,invalid_ts,,POS
TXN001038,STR010,,PRD1185,,1297.23,235.0,,CASH,AUD,SALE10,EMP366,Y,DAMAGED,STORE,,,invalid_ts,,OMS
TXN002720,STR009,,,-2.0,,,69.07,CASH,AUD,,EMP48,,CANCELLED,,3534.24,3411.25,invalid_ts,,
TXN004863,,,,-2.0,2037.47,,201.33,CARD,AUD,DISC20,,,DAMAGED,,,550.58,,2024-07-31,POS
TXN002903,STR021,T5,PRD1053,2.0,,186.62,108.23,CARD,AUD,,,Y,,STORE,2285.35,,invalid_ts,2025-02-25,OMS
TXN004182,,,,,,,,CARD,,DISC20,EMP298,,,ONLINE,2046.63,,2025-05-31 00:00:00,,
TXN007364,,T5,PRD1153,2.0,959.96,,,,,DISC20,EMP184,,DAMAGED,STORE,2876.0,1373.67,2025-07-03 00:00:00,2024-10-20,POS
TXN007633,STR002,,PRD1102,5.0,,222.78,143.19,UPI,NZD,SALE10,EMP415,Y,,STORE,,4020.13,2024-03-11 00:00:00,invalid_date,
TXN006004,,,PRD1186,-2.0,600.74,227.93,177.06,UPI,NZD,,,,,,,4757.44,invalid_ts,,OMS
TXN006347,STR012,T5,,-2.0,522.94,,98.2,,NZD,DISC20,EMP193,N,CANCELLED,STORE,1027.97,,2024-02-18 00:00:00,2024-07-29,
TXN006296,STR012,,PRD1186,1.0,1508.35,261.22,224.0,,NZD,,EMP431,Y,DAMAGED,STORE,537.32,2297.04,invalid_ts,,
TXN001901,,T6,,1.0,,148.48,,WALLET,,SALE10,EMP206,,,,4963.63,,invalid_ts,invalid_date,POS
TXN007371,,,,5.0,2150.88,,159.79,,,DISC20,EMP107,Y,DAMAGED,STORE,3311.5,3632.12,2024-01-31 00:00:00,invalid_date,OMS
TXN006983,STR023,T2,,,2537.69,198.6,,CASH,,,,,DAMAGED,ONLINE,,,2024-05-03 00:00:00,2025-08-03,POS
TXN001843,,T4,PRD1032,5.0,,156.22,182.04,WALLET,,SALE10,,N,CANCELLED,,,747.52,invalid_ts,,OMS
TXN004475,,,,,297.75,,295.21,CASH,AUD,SALE10,EMP187,Y,CANCELLED,STORE,,1503.76,,2024-04-26,
TXN003897,STR008,,,,1794.68,147.8,,UPI,,SALE10,EMP204,N,DAMAGED,ONLINE,3484.15,,2024-04-30 00:00:00,2024-10-21,POS
TXN004391,,T4,,1.0,346.41,,52.54,,AUD,DISC20,,Y,CANCELLED,ONLINE,,,invalid_ts,,
TXN001996,,,,,2551.22,217.44,112.73,CASH,,DISC20,,,CANCELLED,STORE,627.01,1443.7,,,OMS
TXN002710,STR029,,,-2.0,,140.77,113.58,CARD,NZD,,,Y,DAMAGED,STORE,,,2025-02-23 00:00:00,,POS
TXN002999,,T5,,5.0,,138.96,,CARD,AUD,DISC20,,Y,,ONLINE,4193.58,3157.76,2025-01-02 00:00:00,2025-08-15,
TXN001114,STR025,,PRD1138,-2.0,,,,CASH,,SALE10,EMP218,,,ONLINE,4830.8,3050.33,invalid_ts,invalid_date,POS
TXN001311,,T5,,-2.0,,,26.99,CASH,AUD,DISC20,EMP266,,DAMAGED,STORE,,4167.34,2024-06-02 00:00:00,2025-10-04,OMS
TXN007716,STR023,,,,,47.57,262.91,WALLET,AUD,DISC20,,N,DAMAGED,,2335.6,2493.25,2024-06-30 00:00:00,invalid_date,POS
TXN000081,,,,5.0,,,214.97,CARD,NZD,,EMP303,N,,ONLINE,,2281.61,2025-07-02 00:00:00,,OMS
TXN004444,STR012,T5,PRD1107,,1860.15,,226.63,UPI,AUD,SALE10,EMP261,Y,,STORE,3138.42,,invalid_ts,2024-07-06,
TXN005766,,,PRD1180,-2.0,231.13,,,CASH,NZD,,EMP285,Y,DAMAGED,STORE,,3578.63,invalid_ts,2024-03-27,POS
TXN006588,,T4,PRD1153,-2.0,679.06,,,,,SALE10,EMP206,N,CANCELLED,,4831.01,,invalid_ts,,
TXN003569,STR018,T2,,,366.03,212.33,,UPI,AUD,DISC20,EMP122,N,,,2456.85,4796.93,2024-06-25 00:00:00,invalid_date,OMS
TXN004849,,T4,,-2.0,,,143.6,WALLET,,SALE10,EMP18,N,CANCELLED,,2620.35,1813.04,invalid_ts,2025-05-06,
TXN000120,,,,-2.0,2567.28,,,CARD,,DISC20,,,CANCELLED,ONLINE,4826.36,3670.34,2025-07-22 00:00:00,,
TXN005565,STR016,,,,,,,,,SALE10,EMP195,N,DAMAGED,,,3621.91,invalid_ts,invalid_date,
TXN006115,STR008,T2,,1.0,2454.63,,174.61,WALLET,AUD,,EMP162,N,,ONLINE,1708.54,540.26,,invalid_date,
TXN004200,STR025,,,,1564.81,,,CARD,,DISC20,EMP198,N,CANCELLED,ONLINE,,,invalid_ts,invalid_date,
TXN000253,,T3,,,1686.8,,64.76,CARD,NZD,SALE10,,Y,CANCELLED,STORE,4592.09,2055.43,invalid_ts,2024-08-30,OMS
TXN001094,,,,5.0,1919.74,,25.98,WALLET,AUD,,,Y,CANCELLED,ONLINE,4025.37,,2025-11-02 00:00:00,,
TXN000474,STR013,T4,,-2.0,,137.61,165.69,CASH,,DISC20,,Y,CANCELLED,ONLINE,3927.36,,invalid_ts,2025-09-07,POS
TXN004191,,T6,,,,,,CARD,NZD,SALE10,EMP86,N,DAMAGED,,,4265.28,,2024-04-25,
TXN001447,STR011,,,-2.0,,,,UPI,AUD,SALE10,EMP70,Y,DAMAGED,ONLINE,874.1,4232.34,2024-08-30 00:00:00,invalid_date,
TXN006895,STR018,,,2.0,,,,UPI,NZD,,,Y,,,1139.53,,,2025-06-19,POS
TXN007030,,,,2.0,1265.01,,,CARD,,DISC20,,Y,,STORE,,763.7,,2025-03-20,OMS
TXN005840,STR028,T2,PRD1160,-2.0,1204.24,,,UPI,NZD,,EMP143,Y,CANCELLED,STORE,,,,,
TXN006330,STR008,,,-2.0,509.45,,,CASH,,DISC20,,,DAMAGED,ONLINE,2060.73,,invalid_ts,,OMS
TXN001428,STR025,,PRD1027,-2.0,,120.73,129.27,UPI,NZD,DISC20,EMP155,,DAMAGED,,,,,,
TXN003783,STR020,,,,,,254.94,CARD,,DISC20,,N,CANCELLED,STORE,688.77,,,invalid_date,POS
TXN003727,,T1,PRD1078,,2640.04,,215.54,,NZD,SALE10,,Y,,,,,2024-04-20 00:00:00,invalid_date,POS
TXN003008,STR016,,PRD1123,-2.0,,,132.33,WALLET,NZD,SALE10,,,CANCELLED,,1479.77,4271.89,,,OMS
TXN001783,,,PRD1108,-2.0,,,280.16,CARD,AUD,,EMP386,,CANCELLED,STORE,,,2024-04-03 00:00:00,invalid_date,
TXN007714,STR024,T1,,2.0,2349.36,,,CARD,AUD,,EMP393,Y,,STORE,1222.06,2594.33,invalid_ts,,POS
TXN001045,STR030,,PRD1012,-2.0,194.12,,98.75,WALLET,NZD,DISC20,EMP346,Y,DAMAGED,,1428.88,246.49,invalid_ts,invalid_date,OMS
TXN000477,,T5,PRD1116,-2.0,,,,,AUD,DISC20,EMP103,,,STORE,,2992.96,2024-07-07 00:00:00,invalid_date,POS
TXN005458,STR019,,PRD1194,5.0,1046.63,231.85,,WALLET,,,,N,CANCELLED,,,,,2024-11-19,
TXN003698,,,,2.0,,122.77,,CARD,,SALE10,,N,CANCELLED,STORE,4668.45,4320.06,2024-03-19 00:00:00,2025-10-11,POS
TXN006002,,T2,,,2935.12,,69.38,CASH,AUD,DISC20,,Y,CANCELLED,ONLINE,,,2024-12-23 00:00:00,invalid_date,OMS
TXN006808,STR030,,PRD1030,,2018.11,,,CARD,NZD,SALE10,EMP281,,DAMAGED,ONLINE,2953.54,,2025-08-11 00:00:00,invalid_date,POS
TXN002049,,T2,PRD1083,3.0,2141.67,,,CARD,,SALE10,EMP153,Y,CANCELLED,ONLINE,,,2024-11-30 00:00:00,,POS
TXN000166,STR002,,,,,,9.64,UPI,AUD,DISC20,,,DAMAGED,STORE,,,invalid_ts,2025-09-11,OMS
TXN003213,,,,-2.0,903.17,97.64,,,,,EMP418,Y,,,,,invalid_ts,,POS
TXN006792,STR028,T5,PRD1047,,,81.96,109.7,CASH,AUD,SALE10,EMP253,Y,,,4608.74,4917.92,invalid_ts,invalid_date,
TXN002230,STR013,,,5.0,,,,,,DISC20,,N,CANCELLED,STORE,2363.94,4708.7,,invalid_date,POS
TXN006762,STR005,,,4.0,,,,CARD,,SALE10,,Y,DAMAGED,ONLINE,1419.73,,invalid_ts,2024-04-09,POS
TXN007012,STR004,,,-2.0,,,,CARD,AUD,DISC20,EMP103,,,STORE,2355.45,,,invalid_date,
TXN002073,,,PRD1115,-2.0,,115.63,230.84,WALLET,NZD,SALE10,,,DAMAGED,STORE,,4564.46,invalid_ts,invalid_date,
TXN006986,STR005,,PRD1053,4.0,1754.01,,,WALLET,,DISC20,EMP63,,CANCELLED,,,1796.71,2025-04-21 00:00:00,invalid_date,POS
TXN004414,,,,3.0,1036.42,,,CASH,AUD,,,N,CANCELLED,,2787.3,,invalid_ts,2024-02-13,
TXN005789,,,,,,160.74,,WALLET,AUD,,,Y,,ONLINE,,,,,OMS
TXN003540,STR004,T3,PRD1163,-2.0,2392.76,,,CASH,AUD,,,N,,STORE,4028.16,,invalid_ts,,
TXN004558,STR017,,,3.0,728.39,,,UPI,AUD,SALE10,,,CANCELLED,ONLINE,4896.95,,,2025-11-28,OMS
TXN003841,,T1,PRD1013,,1039.1,,145.58,,NZD,,EMP489,,,,,1133.8,,,POS
TXN006952,STR004,,,3.0,,,,UPI,,,,N,DAMAGED,ONLINE,1419.1,,invalid_ts,2024-03-22,POS
TXN005218,,,,3.0,1967.33,,,UPI,,SALE10,EMP188,,DAMAGED,STORE,,3248.97,2024-12-14 00:00:00,,POS
TXN007383,STR013,,PRD1014,5.0,489.16,,155.86,CASH,AUD,,EMP194,,CANCELLED,STORE,,,2024-10-21 00:00:00,2024-12-20,POS
TXN005677,,,,3.0,,48.4,,,,SALE10,,,DAMAGED,STORE,,1777.03,2024-07-23 00:00:00,2024-11-13,
TXN000490,,,PRD1177,2.0,,129.97,,CASH,,DISC20,EMP494,,,,,4386.22,2024-05-22 00:00:00,2025-08-03,
TXN003655,STR024,T2,,4.0,,,,WALLET,,,EMP98,Y,,STORE,,,2024-05-06 00:00:00,invalid_date,
TXN001932,,,PRD1111,-2.0,1087.44,90.28,,CASH,AUD,DISC20,,N,,,2474.95,,2025-08-16 00:00:00,2024-04-19,POS
TXN007169,,,,5.0,1830.24,,188.99,CARD,,DISC20,,,CANCELLED,STORE,,3118.83,invalid_ts,invalid_date,OMS
TXN007221,,,,-2.0,,70.9,,CARD,,,EMP476,N,,ONLINE,2546.14,,invalid_ts,2024-09-12,POS
TXN006859,STR006,T2,PRD1050,,,,,WALLET,,,EMP250,Y,DAMAGED,ONLINE,,,invalid_ts,,
TXN003713,,T5,,-2.0,889.66,,259.79,CARD,AUD,DISC20,EMP115,,CANCELLED,,3827.6,986.51,2025-08-14 00:00:00,,OMS
TXN006525,,T6,PRD1065,-2.0,195.14,106.84,,WALLET,,DISC20,,Y,DAMAGED,ONLINE,1977.43,,,2025-08-04,POS
TXN001407,,,PRD1088,,2795.25,207.53,105.88,WALLET,AUD,DISC20,,N,DAMAGED,ONLINE,4849.31,4716.51,2024-07-07 00:00:00,,OMS
TXN001926,,T1,,,1672.25,87.12,,WALLET,NZD,DISC20,EMP150,N,DAMAGED,STORE,731.67,,,,
TXN006233,STR017,T1,,2.0,,69.44,,WALLET,NZD,DISC20,,,DAMAGED,,,747.4,invalid_ts,2024-07-27,
TXN003689,,,,-2.0,1376.2,290.7,142.57,CARD,AUD,DISC20,EMP84,,DAMAGED,,,1452.94,,,
TXN000271,,,,-2.0,1375.73,,,CASH,NZD,,,Y,CANCELLED,ONLINE,2370.16,,,,OMS
TXN003529,STR026,,PRD1177,-2.0,404.14,,55.35,CASH,NZD,DISC20,EMP451,Y,CANCELLED,ONLINE,,,invalid_ts,2025-05-29,OMS
TXN006665,,,,3.0,2459.04,,104.59,WALLET,,DISC20,EMP57,Y,,ONLINE,,,,,POS
TXN001146,STR006,,PRD1147,,2500.46,67.75,,CARD,,SALE10,,,DAMAGED,,,4271.28,invalid_ts,,POS
TXN001101,STR003,,PRD1083,-2.0,1276.24,68.18,125.88,CASH,,DISC20,EMP272,N,DAMAGED,,2314.26,,2024-08-01 00:00:00,invalid_date,
TXN007119,,T5,,-2.0,,,,CASH,,DISC20,EMP353,Y,DAMAGED,,,2183.53,invalid_ts,,
TXN001532,,,,,2858.21,,,CASH,AUD,SALE10,EMP472,,,ONLINE,,,2025-03-29 00:00:00,,POS
TXN000554,STR025,T6,,,2838.53,156.35,,WALLET,,DISC20,EMP255,N,CANCELLED,ONLINE,,,,invalid_date,POS
TXN002025,,,PRD1084,2.0,2597.76,52.85,,CASH,NZD,DISC20,EMP340,Y,DAMAGED,,555.72,,,,OMS
TXN006798,,,,-2.0,1776.82,66.16,78.9,WALLET,NZD,SALE10,,Y,DAMAGED,,,4332.27,2024-07-30 00:00:00,invalid_date,POS
TXN005267,,T3,PRD1002,-2.0,,66.88,146.35,WALLET,NZD,SALE10,EMP219,N,DAMAGED,ONLINE,,,invalid_ts,,POS
TXN000176,STR015,,PRD1024,-2.0,230.13,294.77,108.54,CASH,NZD,SALE10,,Y,CANCELLED,ONLINE,1904.05,,invalid_ts,,OMS
TXN001084,,T2,PRD1072,,,,40.63,WALLET,,DISC20,,Y,,ONLINE,,2760.37,invalid_ts,2025-08-29,OMS
TXN001666,,T4,,-2.0,,242.61,,,NZD,,,N,,,,2971.39,2024-05-06 00:00:00,invalid_date,OMS
TXN007991,,,PRD1080,5.0,,36.05,137.13,WALLET,AUD,DISC20,,N,,,,418.23,invalid_ts,2025-09-11,OMS
TXN002849,STR023,,,,2525.32,34.99,109.0,CARD,AUD,DISC20,,N,DAMAGED,ONLINE,,3558.53,invalid_ts,2025-10-05,OMS
TXN004685,STR012,,PRD1089,5.0,963.56,,8.84,CASH,,,EMP18,Y,DAMAGED,STORE,778.58,,,2024-02-17,POS
TXN005756,,,PRD1041,,,5.98,,CASH,AUD,DISC20,,,DAMAGED,STORE,,3506.32,,invalid_date,
TXN000308,,,,-2.0,2760.24,18.91,225.71,CASH,NZD,,EMP417,Y,CANCELLED,ONLINE,,,,2025-11-14,POS
TXN007716,STR002,,PRD1126,2.0,1714.65,,292.83,CASH,,DISC20,,,CANCELLED,ONLINE,322.31,,invalid_ts,,
TXN006440,,T6,,2.0,,279.9,235.08,,AUD,DISC20,EMP347,N,CANCELLED,,1642.48,4406.83,2024-09-26 00:00:00,invalid_date,
TXN006276,,,,,541.9,279.31,10.09,UPI,NZD,,,N,CANCELLED,STORE,,3539.25,2024-10-30 00:00:00,invalid_date,
TXN006098,,,,2.0,2262.52,,,CASH,NZD,,,,,ONLINE,3048.3,672.5,2024-10-02 00:00:00,invalid_date,POS
TXN001270,,T6,PRD1102,-2.0,1230.21,71.67,294.71,CASH,NZD,DISC20,,Y,CANCELLED,ONLINE,,,,,POS
TXN002090,,T2,PRD1040,-2.0,200.06,,,WALLET,NZD,DISC20,,,CANCELLED,,,2828.57,2024-04-15 00:00:00,,POS
TXN001688,STR001,T1,,-2.0,2766.46,135.57,,,,,,,,STORE,3094.6,,,,POS
TXN000160,,T1,PRD1112,2.0,,224.74,,CASH,,DISC20,,N,DAMAGED,STORE,2378.4,,2024-02-06 00:00:00,invalid_date,
TXN001724,,T5,,,,,,UPI,,,EMP214,,,STORE,1940.25,,,2024-03-23,
TXN003087,,,,-2.0,,129.65,,CASH,AUD,SALE10,,,DAMAGED,ONLINE,,,invalid_ts,2024-03-14,
TXN004414,,T1,PRD1158,-2.0,1591.98,121.85,20.1,WALLET,,,EMP301,Y,DAMAGED,,,,2025-01-22 00:00:00,2025-05-21,OMS
TXN006157,STR006,,PRD1199,-2.0,2418.08,,,UPI,,DISC20,EMP231,,DAMAGED,ONLINE,,3572.03,2025-08-13 00:00:00,invalid_date,OMS
TXN005947,,,PRD1176,,2974.64,5.89,184.91,CARD,AUD,,,Y,CANCELLED,STORE,1190.7,2199.91,,,POS
TXN005795,STR004,T4,,,1468.7,260.53,,CASH,AUD,SALE10,EMP248,N,,,,,invalid_ts,invalid_date,
TXN005609,,,,1.0,2023.9,40.27,31.98,CASH,NZD,SALE10,EMP11,,CANCELLED,ONLINE,,267.19,invalid_ts,,OMS
TXN000437,,T3,,,,,,CASH,AUD,,,,CANCELLED,STORE,2102.07,930.94,invalid_ts,2025-10-24,POS
TXN005674,,T4,PRD1033,-2.0,,,,WALLET,NZD,SALE10,,Y,DAMAGED,,,,invalid_ts,2025-11-06,POS
TXN005128,STR026,,PRD1116,-2.0,,138.46,,CASH,,DISC20,EMP491,,CANCELLED,ONLINE,,,invalid_ts,invalid_date,OMS
TXN003486,STR015,,PRD1111,,,,,CARD,,DISC20,,Y,,ONLINE,4037.6,,,invalid_date,
TXN006461,STR023,T4,PRD1030,,,,,UPI,AUD,,,N,,,4159.67,,,2024-06-03,POS
TXN007727,,,,4.0,,81.2,29.58,WALLET,,SALE10,,,CANCELLED,ONLINE,3407.49,2425.81,,2024-10-01,
