inventory_id,store_id,product_id,available_qty,reserved_qty,damaged_qty,in_transit_qty,reorder_level,warehouse_id,supplier_id,stock_status,last_stocked_date,expiry_date,batch_no,cost_price,mrp,is_active,snapshot_ts,load_date,source_system
INV005006,,,,24.0,20.0,95.0,,WH5,SUP26,OUT,2025-11-15,2025-04-23,,952.24,856.58,Y,2024-04-08 00:00:00,2024-06-14,
INV001460,,PRD1089,-10.0,,,,73.0,,,OUT,,2025-08-07,,,,,,,
INV003604,,,,4.0,7.0,43.0,75.0,,SUP159,LOW,2025-07-25,invalid_date,B201,750.93,538.77,N,,invalid_date,WMS
INV000143,,PRD1128,58.0,,,61.0,88.0,,,AVAILABLE,invalid_date,invalid_date,,428.11,,,invalid_ts,invalid_date,
INV000367,STR027,,-10.0,,,22.0,51.0,,,AVAILABLE,invalid_date,,B376,,,N,2024-10-11 00:00:00,2025-11-29,ERP
INV000521,,,-10.0,,,,90.0,WH4,SUP117,LOW,2025-08-02,invalid_date,B65,645.57,,N,2024-06-09 00:00:00,2025-03-13,WMS
INV001379,STR015,PRD1020,23.0,,4.0,51.0,,,SUP3,AVAILABLE,2025-02-19,2024-10-13,B491,,,,2025-04-28 00:00:00,2025-06-02,
INV004095,,,36.0,,17.0,55.0,,,,,,2025-07-28,B12,,,Y,invalid_ts,2024-09-22,ERP
INV005767,STR012,PRD1113,86.0,20.0,15.0,23.0,66.0,,SUP57,,,invalid_date,B41,,,Y,,invalid_date,WMS
INV003832,STR007,,-10.0,,5.0,16.0,,WH5,,,invalid_date,,,,206.36,,2024-09-14 00:00:00,,
INV006589,STR030,PRD1192,296.0,,12.0,15.0,,,SUP99,AVAILABLE,invalid_date,,,899.58,,Y,,invalid_date,ERP
INV004447,STR003,,-10.0,9.0,,92.0,,WH4,SUP149,,,invalid_date,,432.15,936.08,,,2024-12-26,WMS
INV006190,STR013,PRD1012,163.0,48.0,,,,WH2,SUP80,,,2025-02-18,B3,527.33,2716.37,N,invalid_ts,,ERP
INV003812,,PRD1183,,,3.0,,62.0,WH5,SUP144,AVAILABLE,invalid_date,invalid_date,B327,1310.37,356.21,N,2025-06-23 00:00:00,,ERP
INV002572,STR021,,237.0,15.0,,,22.0,WH4,,AVAILABLE,2024-04-03,,B287,1401.77,1783.39,,invalid_ts,2024-11-03,WMS
INV000015,,PRD1020,-10.0,,0.0,25.0,43.0,WH2,,,,invalid_date,,,1788.86,Y,2024-10-17 00:00:00,2025-03-18,
INV001621,,,-10.0,1.0,,39.0,,,,AVAILABLE,,2024-06-27,,,2461.46,Y,,invalid_date,ERP
INV001498,STR012,,92.0,,,22.0,30.0,WH1,SUP35,LOW,2024-02-29,,,,,N,2024-11-06 00:00:00,invalid_date,WMS
INV004479,,,-10.0,,,81.0,,,,OUT,2025-11-07,invalid_date,,338.12,,N,2025-12-01 00:00:00,2025-01-27,
INV004444,,PRD1072,-10.0,,8.0,,30.0,WH3,,LOW,invalid_date,,,1411.14,,Y,,invalid_date,
INV005904,STR022,,247.0,,11.0,,,,,OUT,2024-10-05,2024-08-09,,,444.15,N,invalid_ts,,WMS
INV004078,,PRD1177,-10.0,46.0,,,,,,,2024-08-11,,B440,,,Y,invalid_ts,2025-07-31,
INV003819,STR011,,-10.0,12.0,,49.0,83.0,WH3,SUP24,AVAILABLE,,2024-02-07,,,1036.57,Y,2024-09-03 00:00:00,,WMS
INV006394,,,,2.0,,69.0,,,SUP143,LOW,invalid_date,2024-05-26,B427,771.84,237.03,,invalid_ts,2024-07-05,WMS
INV002626,,,-10.0,,,64.0,72.0,WH5,,OUT,invalid_date,2024-10-09,,1381.36,2986.78,Y,,,
INV000618,STR006,,-10.0,11.0,16.0,12.0,96.0,WH1,SUP141,AVAILABLE,invalid_date,,B188,493.43,,Y,,invalid_date,WMS
INV005911,,,-10.0,,7.0,15.0,,,SUP16,AVAILABLE,2024-02-24,invalid_date,B402,988.43,,Y,,invalid_date,ERP
INV006525,,,-10.0,,2.0,94.0,,WH5,SUP185,,2024-01-06,2025-05-09,,207.71,922.06,,invalid_ts,invalid_date,ERP
INV001948,,,-10.0,,,53.0,,WH1,SUP53,AVAILABLE,,invalid_date,B408,,,N,2025-06-05 00:00:00,,WMS
INV004182,,PRD1146,498.0,,,1.0,,,SUP41,,2025-06-29,2025-01-02,,339.32,,N,invalid_ts,,WMS
INV000077,STR020,PRD1039,-10.0,,17.0,24.0,33.0,,,LOW,,2025-09-24,B354,124.76,,N,,invalid_date,WMS
INV004098,,,,,,,,,,AVAILABLE,,2024-11-25,B410,,1468.46,N,invalid_ts,,
INV006483,STR021,,,30.0,4.0,49.0,50.0,WH5,,AVAILABLE,,invalid_date,,,,,,2024-08-06,ERP
INV001170,,PRD1061,455.0,44.0,10.0,44.0,54.0,WH2,,OUT,2025-05-11,invalid_date,B62,1090.87,1043.49,N,2025-03-28 00:00:00,invalid_date,ERP
INV002916,STR005,,-10.0,,18.0,,31.0,,SUP46,AVAILABLE,invalid_date,,,,,Y,invalid_ts,invalid_date,
INV004968,STR030,,256.0,28.0,0.0,,,,,,,,B42,,2510.39,,2025-11-06 00:00:00,2024-12-01,
INV004886,,,12.0,,15.0,70.0,64.0,WH3,,LOW,invalid_date,,B55,302.01,,N,2024-05-04 00:00:00,,WMS
INV001197,STR018,,263.0,1.0,8.0,51.0,,WH1,,,2024-12-29,2025-04-19,B239,562.83,,Y,2025-10-16 00:00:00,,
INV001616,,PRD1155,125.0,,,29.0,99.0,,SUP79,OUT,2024-12-24,2025-08-30,B8,,971.25,,2024-10-24 00:00:00,invalid_date,WMS
INV000312,STR030,,-10.0,2.0,20.0,93.0,,,,,2025-02-08,invalid_date,,,,N,invalid_ts,2024-03-29,ERP
INV002283,,,-10.0,8.0,,86.0,,WH1,SUP125,AVAILABLE,invalid_date,2025-02-02,,,,,2025-01-19 00:00:00,2025-10-24,ERP
INV006159,,PRD1103,158.0,4.0,15.0,,,,,OUT,invalid_date,,B290,,,N,2025-07-20 00:00:00,invalid_date,
INV002002,STR016,PRD1018,200.0,,1.0,81.0,,,,OUT,,,B116,,764.94,,2024-08-26 00:00:00,2024-05-04,
INV001066,STR019,,150.0,,,,68.0,WH5,SUP34,LOW,2025-07-26,2024-02-05,,1202.55,766.6,N,,2025-09-06,ERP
INV003554,,,-10.0,16.0,18.0,,37.0,WH4,SUP150,AVAILABLE,2025-02-14,2025-03-11,B277,,,,2024-05-30 00:00:00,2025-07-14,
INV001670,STR015,PRD1141,-10.0,49.0,,67.0,,WH3,,AVAILABLE,invalid_date,2024-03-12,B168,,,Y,2024-07-21 00:00:00,,WMS
INV003486,STR013,PRD1114,393.0,,6.0,34.0,82.0,,,AVAILABLE,,2024-12-10,,,,N,2025-01-28 00:00:00,invalid_date,
INV003827,STR021,PRD1012,-10.0,,14.0,60.0,,,,,2025-05-15,invalid_date,B1,1144.45,,N,2024-06-08 00:00:00,,ERP
INV001274,,PRD1138,,13.0,,72.0,22.0,WH3,SUP48,,,2025-03-30,,1200.4,1366.66,N,,,
INV000636,STR023,,-10.0,,,,,,SUP95,OUT,,2024-01-09,,,214.89,Y,invalid_ts,,
INV006306,STR013,PRD1137,69.0,,,,,WH5,,OUT,invalid_date,2025-06-15,B314,,1955.13,N,2025-03-27 00:00:00,invalid_date,WMS
INV000306,STR016,,,,1.0,,21.0,,,LOW,2025-09-26,invalid_date,B197,,,Y,2025-07-22 00:00:00,invalid_date,ERP
INV000218,STR010,,-10.0,44.0,8.0,53.0,,WH3,,,,,B431,,2087.56,Y,2025-05-22 00:00:00,,WMS
INV003034,STR028,PRD1130,14.0,,,46.0,99.0,,SUP11,OUT,2025-09-10,invalid_date,B366,,158.26,,2024-04-09 00:00:00,2024-04-30,WMS
INV006882,,PRD1079,,9.0,10.0,28.0,,,SUP140,AVAILABLE,2025-11-25,,B373,1287.88,1010.23,N,2025-05-23 00:00:00,invalid_date,WMS
INV001332,STR025,,127.0,30.0,,44.0,,,,OUT,invalid_date,,B217,,2769.97,,,,ERP
INV005343,,PRD1158,-10.0,38.0,19.0,,,WH2,,LOW,2025-06-27,2024-07-22,,,,,invalid_ts,invalid_date,ERP
INV001471,,PRD1151,-10.0,,,,,WH2,,OUT,2024-06-03,2024-10-25,,812.95,,Y,invalid_ts,2025-07-21,WMS
INV002304,,,,17.0,,,75.0,,,OUT,2024-03-14,,,613.95,1038.17,Y,invalid_ts,2025-06-27,
INV003068,STR005,,83.0,20.0,9.0,,66.0,,SUP85,,invalid_date,2024-03-01,B194,,,,invalid_ts,invalid_date,ERP
INV001530,,,,10.0,0.0,64.0,,WH1,SUP50,LOW,,invalid_date,B242,191.61,190.2,,,2025-07-28,ERP
INV003471,STR005,,-10.0,47.0,12.0,,,WH3,,OUT,2024-03-24,2024-12-03,B162,,,Y,,2025-02-02,WMS
INV001748,,,,,,52.0,,,SUP61,,invalid_date,2024-04-02,,,2222.73,Y,invalid_ts,,
INV006272,STR006,PRD1038,-10.0,33.0,5.0,,,WH1,SUP154,AVAILABLE,,,B116,1440.64,,Y,,invalid_date,WMS
INV000945,STR026,PRD1100,-10.0,50.0,,,87.0,WH1,SUP189,,invalid_date,,,,372.41,Y,invalid_ts,,ERP
INV005963,,PRD1177,84.0,15.0,,,66.0,,,,invalid_date,,B138,1006.66,,,invalid_ts,invalid_date,ERP
INV006519,STR029,,209.0,,5.0,,44.0,WH3,,OUT,invalid_date,invalid_date,,938.11,2302.87,Y,,invalid_date,ERP
INV006208,STR013,PRD1087,174.0,,,21.0,37.0,WH3,SUP105,AVAILABLE,,2024-03-09,,,,,2024-10-06 00:00:00,invalid_date,
INV004911,,,,49.0,0.0,,29.0,,,LOW,,2025-05-29,B364,124.42,,,invalid_ts,,ERP
INV001860,,,,,2.0,,87.0,,SUP43,,,,B441,,,,,2024-08-17,WMS
INV005679,STR016,,423.0,,20.0,84.0,,,,AVAILABLE,invalid_date,2025-01-07,,,,,invalid_ts,2024-03-31,
INV000330,,PRD1053,,,17.0,61.0,85.0,,,,invalid_date,2024-07-20,,766.23,,N,2024-09-27 00:00:00,,WMS
INV005899,STR021,PRD1128,,,,,99.0,,,LOW,invalid_date,invalid_date,B293,948.69,,,invalid_ts,2024-01-03,
INV006664,STR023,PRD1194,-10.0,,,58.0,,WH1,SUP105,,2025-11-04,invalid_date,,201.75,1357.26,N,,invalid_date,ERP
INV001884,,PRD1106,448.0,,,33.0,57.0,WH5,SUP90,AVAILABLE,,invalid_date,,406.56,,N,,,WMS
INV005193,STR009,PRD1045,-10.0,,,,,,SUP30,AVAILABLE,invalid_date,invalid_date,,458.18,1613.06,,invalid_ts,invalid_date,WMS
INV005501,STR010,PRD1054,-10.0,10.0,,11.0,48.0,WH4,SUP133,,2024-07-23,invalid_date,,,774.94,Y,2025-06-19 00:00:00,invalid_date,WMS
INV000478,,PRD1114,-10.0,4.0,16.0,63.0,,,,OUT,,invalid_date,,175.64,103.83,N,invalid_ts,invalid_date,WMS
INV005617,STR017,PRD1051,-10.0,,,100.0,41.0,WH4,,,,2024-11-10,,228.72,,Y,,,
INV003425,,,,,15.0,,23.0,WH4,SUP153,,2024-08-05,,B161,,108.49,,,invalid_date,WMS
INV000667,,,220.0,21.0,,,,,SUP156,,,,,,,Y,2025-09-21 00:00:00,2024-08-06,WMS
INV006103,,PRD1027,282.0,,,,23.0,WH3,SUP5,AVAILABLE,,2024-06-04,,,,N,2025-08-02 00:00:00,,
INV002636,STR001,,217.0,,,,46.0,WH4,SUP38,LOW,invalid_date,invalid_date,,,2660.17,,2025-07-15 00:00:00,invalid_date,WMS
INV000394,STR011,PRD1076,172.0,40.0,,71.0,,WH1,SUP152,,invalid_date,,B304,1420.81,1649.13,Y,invalid_ts,,ERP
INV003225,STR006,PRD1017,-10.0,,,,,WH5,SUP54,LOW,2024-03-08,invalid_date,,894.12,,,invalid_ts,2025-10-12,ERP
INV003802,,,,13.0,20.0,,,WH2,SUP151,LOW,2025-02-02,invalid_date,,,698.19,N,,,WMS
INV002144,STR028,,,46.0,2.0,85.0,,WH1,SUP129,,invalid_date,2024-07-03,B110,1156.73,,Y,invalid_ts,invalid_date,ERP
INV000697,STR027,PRD1052,-10.0,24.0,12.0,5.0,,WH5,SUP154,,2025-09-04,2025-04-29,B67,,344.33,Y,2024-01-03 00:00:00,invalid_date,WMS
INV000518,STR029,PRD1015,,38.0,10.0,15.0,36.0,,,,,invalid_date,,,248.31,Y,,,ERP
INV002028,,PRD1089,,31.0,11.0,37.0,,,SUP22,LOW,2025-03-11,invalid_date,B59,1468.38,1138.01,N,2024-05-26 00:00:00,,WMS
INV001627,,,,40.0,14.0,,49.0,WH4,,OUT,invalid_date,invalid_date,B335,,,N,invalid_ts,2025-05-17,
INV006053,STR014,PRD1175,-10.0,,,79.0,,,SUP81,LOW,2025-10-16,,B402,,,Y,2024-04-14 00:00:00,,WMS
INV005536,STR015,PRD1108,,8.0,,,100.0,WH5,SUP114,,,invalid_date,,622.94,,N,2024-12-04 00:00:00,,
INV006645,,PRD1104,-10.0,31.0,,,35.0,,,OUT,,2025-03-07,B67,986.7,1078.16,N,2024-06-24 00:00:00,,ERP
INV006607,STR027,,37.0,40.0,13.0,,93.0,WH5,,OUT,2024-12-30,2024-07-14,B314,,,Y,,invalid_date,
INV004283,STR006,PRD1071,-10.0,3.0,,68.0,,,,AVAILABLE,invalid_date,2024-02-26,,1027.52,,,2025-09-27 00:00:00,2025-04-29,
INV002247,STR030,PRD1040,127.0,,13.0,56.0,,,,AVAILABLE,invalid_date,2025-08-05,,1000.2,,Y,2025-03-18 00:00:00,invalid_date,WMS
INV004324,,,382.0,43.0,11.0,11.0,46.0,WH5,,LOW,invalid_date,,B485,,,Y,2025-11-30 00:00:00,2024-03-18,WMS
INV005371,,PRD1082,-10.0,43.0,,60.0,,WH4,SUP114,AVAILABLE,,invalid_date,,,,,2024-12-07 00:00:00,,ERP
INV006977,STR005,,,,,96.0,75.0,WH3,SUP94,,,2024-02-25,B52,,1858.31,N,2024-01-13 00:00:00,2024-04-24,ERP
INV001616,STR028,,371.0,12.0,,81.0,72.0,,,,invalid_date,invalid_date,,419.23,,,2025-06-03 00:00:00,,ERP
INV000532,,PRD1045,-10.0,,,,82.0,WH4,SUP100,LOW,2025-02-10,,B21,114.75,,Y,,invalid_date,WMS
INV000091,,PRD1036,-10.0,,,,,WH4,SUP87,LOW,,2024-01-28,B73,1307.89,,N,invalid_ts,,ERP
INV002795,,PRD1119,-10.0,,,,,WH5,,OUT,invalid_date,,B139,1280.72,,Y,,invalid_date,
INV000534,,PRD1069,,15.0,,96.0,,WH1,SUP83,,,,B90,,125.85,,,2024-07-10,WMS
INV002157,STR008,,-10.0,,1.0,86.0,,,,OUT,2025-11-14,invalid_date,,,883.15,N,,,ERP
INV003172,STR006,PRD1159,-10.0,36.0,,,,,,,invalid_date,,B116,,,,,invalid_date,
INV006969,STR014,PRD1038,7.0,,20.0,,21.0,WH5,,AVAILABLE,invalid_date,,B341,491.16,2294.02,,invalid_ts,2024-03-26,
INV003519,STR025,PRD1108,,36.0,3.0,,,WH4,SUP113,,invalid_date,2024-09-17,B163,,,Y,,2024-07-30,ERP
INV002148,STR020,PRD1137,-10.0,,,37.0,53.0,,SUP129,LOW,,invalid_date,,,2665.42,Y,,,WMS
INV004025,,PRD1114,-10.0,18.0,13.0,44.0,38.0,WH3,SUP76,LOW,,2025-07-14,B436,1247.63,,,invalid_ts,invalid_date,WMS
INV002634,,PRD1172,-10.0,,2.0,,39.0,WH5,SUP32,LOW,2025-05-03,invalid_date,,143.94,1136.18,,2025-05-11 00:00:00,,ERP
INV006843,STR014,PRD1181,-10.0,30.0,,17.0,80.0,,SUP49,OUT,,,,860.37,1275.37,,invalid_ts,,
INV002362,,,14.0,,18.0,,,,,LOW,invalid_date,,,962.05,,N,2024-06-09 00:00:00,invalid_date,
INV000170,,PRD1058,,31.0,16.0,,,WH4,,,invalid_date,,B372,,,N,invalid_ts,2024-07-27,
INV001095,STR027,PRD1122,,,,50.0,,,SUP80,LOW,,invalid_date,,,,,,2025-01-25,
INV000828,,,-10.0,,16.0,,,,,AVAILABLE,invalid_date,2025-01-16,B289,755.33,364.65,,,,WMS
INV001535,,,-10.0,,1.0,,27.0,,SUP50,AVAILABLE,,invalid_date,,,,N,2025-04-12 00:00:00,invalid_date,
INV006281,,,,15.0,18.0,,77.0,WH2,,,2025-10-10,,B271,760.04,1534.25,,,,WMS
INV006712,STR019,,,44.0,,,,,SUP60,,2024-12-31,invalid_date,,,,N,2025-07-25 00:00:00,invalid_date,
INV005153,STR023,PRD1160,,,13.0,57.0,34.0,WH2,,AVAILABLE,2024-03-28,invalid_date,,,1157.35,N,2024-10-05 00:00:00,invalid_date,WMS
INV001006,STR025,,,,6.0,72.0,,,,OUT,2025-07-29,2024-10-15,B336,1370.58,,N,,2024-09-18,ERP
INV005236,STR004,PRD1183,,,15.0,28.0,78.0,WH3,SUP25,AVAILABLE,invalid_date,2024-02-02,B222,87.95,,Y,,2025-05-14,
INV001955,STR003,,-10.0,42.0,,,,,,AVAILABLE,,,,1288.36,2441.89,Y,invalid_ts,,ERP
INV003152,,,227.0,,10.0,14.0,,,,OUT,invalid_date,,,,,Y,invalid_ts,invalid_date,
INV002403,,PRD1135,-10.0,,0.0,,,WH2,SUP18,OUT,2025-09-07,,B246,100.77,,Y,2025-02-07 00:00:00,2025-05-02,ERP
INV000572,,,396.0,,8.0,,,,,AVAILABLE,2024-06-01,invalid_date,,,2062.75,Y,2025-03-09 00:00:00,invalid_date,WMS
INV003753,,PRD1076,,,2.0,87.0,,,,,2025-07-27,,,641.56,,N,2025-05-08 00:00:00,,ERP
INV006267,STR005,,-10.0,,,97.0,25.0,,SUP96,OUT,invalid_date,,,,1712.79,N,,invalid_date,WMS
INV006625,STR020,PRD1158,-10.0,,2.0,87.0,,WH2,,LOW,,2024-01-08,,,495.9,Y,,invalid_date,WMS
INV003893,STR022,,0.0,29.0,,58.0,,,SUP54,AVAILABLE,2024-08-03,invalid_date,,242.73,,,2024-05-23 00:00:00,,WMS
INV002081,,,-10.0,,19.0,,26.0,,,LOW,2025-09-01,invalid_date,B425,,2458.76,Y,invalid_ts,,
INV006564,STR013,PRD1040,221.0,,,76.0,,WH3,,AVAILABLE,invalid_date,2024-01-09,,135.71,1432.91,,invalid_ts,invalid_date,ERP
INV003383,STR026,,-10.0,,,,,,SUP157,AVAILABLE,,,,254.59,,N,,,
INV005028,STR001,,-10.0,,6.0,,,WH2,,LOW,,2025-09-23,B298,88.24,,N,2025-07-19 00:00:00,2024-04-17,
INV001871,,PRD1028,-10.0,8.0,19.0,59.0,84.0,WH1,SUP129,LOW,,invalid_date,B169,912.54,1830.89,Y,invalid_ts,,WMS
INV001985,STR002,,,47.0,,1.0,51.0,WH5,,,2025-11-29,2025-10-31,,,2983.86,,,invalid_date,
INV000681,,PRD1090,,,0.0,55.0,88.0,WH2,SUP82,AVAILABLE,2025-03-23,invalid_date,,,2830.81,,2025-11-10 00:00:00,2025-09-13,
INV006657,STR027,,303.0,,10.0,,,WH3,SUP183,OUT,2024-12-26,invalid_date,,441.36,2444.87,Y,2025-11-19 00:00:00,2025-05-07,
INV002089,STR003,,,,,27.0,,,,,2024-04-04,2025-01-16,B308,496.85,,,2025-07-02 00:00:00,2024-03-05,
INV003246,,PRD1178,,7.0,,60.0,84.0,WH4,,OUT,invalid_date,invalid_date,,,,,invalid_ts,,WMS
INV001092,STR019,,-10.0,,,,,WH5,SUP39,AVAILABLE,2024-04-07,,B123,618.84,,Y,invalid_ts,2024-11-14,ERP
INV004287,STR005,PRD1046,261.0,,7.0,,35.0,,,,invalid_date,invalid_date,B142,,,Y,invalid_ts,invalid_date,ERP
INV005560,,PRD1050,,,6.0,66.0,36.0,,,,invalid_date,invalid_date,,1118.09,1822.93,N,invalid_ts,,
INV000691,STR006,,-10.0,47.0,,33.0,52.0,,SUP135,,invalid_date,,,595.41,,Y,invalid_ts,2024-07-12,
INV001319,STR005,,,,,,,,,,2024-12-09,invalid_date,B459,,542.21,Y,2025-06-10 00:00:00,,ERP
INV003931,,PRD1175,,,,,,,,AVAILABLE,,2025-08-02,B126,,1529.08,,invalid_ts,,
INV002260,STR006,,361.0,,14.0,81.0,,,SUP196,,,invalid_date,B491,1221.32,,,2024-11-25 00:00:00,2024-11-08,WMS
INV000671,STR026,,315.0,50.0,,,83.0,,SUP162,LOW,2024-06-20,2024-03-04,,858.36,286.98,,,2024-08-04,
INV002947,,PRD1015,,,9.0,97.0,34.0,,SUP54,OUT,invalid_date,2025-08-19,,1244.01,2049.47,,2024-03-16 00:00:00,invalid_date,WMS
INV003351,STR027,PRD1013,-10.0,35.0,,93.0,,,SUP125,LOW,2024-05-09,,,159.82,,N,invalid_ts,2025-08-13,
INV000712,STR003,PRD1008,298.0,42.0,,,68.0,,SUP15,,invalid_date,,,,2778.92,N,,,
INV002817,,PRD1188,270.0,8.0,,,,,SUP165,OUT,,invalid_date,,,,,2025-09-07 00:00:00,invalid_date,ERP
INV002612,STR015,PRD1164,,34.0,,,96.0,WH1,,,2024-03-19,,,,1161.93,,2025-06-19 00:00:00,2024-12-30,ERP
INV004184,STR013,,264.0,,11.0,,,WH2,,AVAILABLE,2025-03-10,,,396.04,,,invalid_ts,,
INV005496,STR020,,-10.0,49.0,5.0,32.0,,,,,,invalid_date,B426,,1131.59,N,2025-05-19 00:00:00,invalid_date,
INV000423,,,73.0,26.0,,52.0,42.0,WH2,,,,2024-11-11,B145,,2812.78,Y,invalid_ts,invalid_date,ERP
INV003724,,PRD1123,,,,,64.0,WH4,,,2024-08-06,invalid_date,B280,,,,invalid_ts,,ERP
INV003320,,,-10.0,,12.0,,,WH2,SUP154,LOW,2024-09-06,invalid_date,,,,,,2025-05-31,ERP
INV001701,,PRD1135,-10.0,,,,,,SUP89,OUT,2025-04-17,,B443,164.92,2339.56,Y,invalid_ts,2025-11-28,WMS
INV003358,,PRD1066,192.0,32.0,,2.0,,WH3,SUP47,,2024-02-27,2024-09-21,B424,,1918.31,,invalid_ts,invalid_date,
INV002343,,,-10.0,,,7.0,,WH2,,AVAILABLE,invalid_date,invalid_date,B372,294.4,171.57,,,invalid_date,
INV002804,STR019,PRD1032,,20.0,,54.0,,WH1,SUP98,AVAILABLE,invalid_date,,,,324.95,,invalid_ts,invalid_date,ERP
INV000514,STR002,PRD1032,,1.0,,,,,,,,2024-07-08,,154.15,,Y,2025-09-27 00:00:00,,
INV006257,STR024,PRD1004,9.0,41.0,13.0,74.0,,WH3,SUP26,LOW,invalid_date,2025-01-11,,,,Y,,invalid_date,ERP
INV004032,STR010,,153.0,,,,,WH1,,OUT,2025-02-26,invalid_date,B257,607.22,,N,invalid_ts,,WMS
INV002268,STR005,,-10.0,,,,,,,OUT,2025-07-26,,,,,N,,2024-02-10,ERP
INV005620,,,,,,50.0,,WH1,,,2025-04-23,,B249,,1873.68,Y,invalid_ts,,
INV003466,,,,5.0,10.0,,43.0,WH1,SUP110,AVAILABLE,invalid_date,invalid_date,,,,,,2025-08-14,WMS
INV004891,,PRD1101,-10.0,34.0,5.0,37.0,31.0,WH1,,LOW,,invalid_date,,,,Y,,invalid_date,WMS
INV004315,STR017,,89.0,,,11.0,,WH1,,,invalid_date,,B477,342.45,,Y,,,WMS
INV002888,STR010,PRD1046,,31.0,,10.0,53.0,,,,2025-04-19,,,,2111.83,,2025-04-30 00:00:00,,
INV006135,STR020,PRD1123,,42.0,,,85.0,,SUP190,LOW,,invalid_date,B214,,,,invalid_ts,2025-07-09,ERP
INV002875,STR001,,-10.0,,17.0,,,WH1,,LOW,2024-08-17,2025-07-20,,916.23,,,invalid_ts,invalid_date,ERP
INV002441,STR027,,,,,55.0,53.0,,SUP9,LOW,,2024-03-14,B488,,,N,2025-11-26 00:00:00,2025-07-27,ERP
INV004712,STR023,PRD1177,,36.0,16.0,57.0,,,,LOW,invalid_date,,B226,351.01,479.81,N,2024-02-29 00:00:00,invalid_date,ERP
INV001001,,,-10.0,,,35.0,51.0,WH4,SUP25,AVAILABLE,2024-04-09,invalid_date,B444,,,Y,invalid_ts,2024-04-17,ERP
INV003312,,,,,,,25.0,WH1,SUP162,OUT,invalid_date,invalid_date,B186,,2256.94,N,,2025-04-20,WMS
INV005040,STR017,,325.0,,20.0,97.0,,WH5,SUP30,AVAILABLE,,,B185,,,N,,2024-02-27,
INV005675,STR025,,201.0,,,58.0,,WH1,SUP60,,,invalid_date,B461,322.87,1175.06,,,,
INV000993,,PRD1017,,,,35.0,31.0,WH5,,LOW,,invalid_date,B22,,1884.23,Y,invalid_ts,2025-09-25,WMS
INV000621,STR007,PRD1086,,,16.0,,,WH3,SUP141,LOW,invalid_date,invalid_date,B169,,,N,,,ERP
INV003922,,,,,,9.0,58.0,,,,2024-08-21,2024-02-26,,1216.11,,Y,2025-04-22 00:00:00,,WMS
INV003838,,PRD1038,-10.0,16.0,,,,WH4,,,invalid_date,,B390,,2550.06,,2024-12-01 00:00:00,2025-04-24,ERP
INV000434,,,,,,94.0,,WH2,SUP92,OUT,,2024-01-18,,626.64,2910.01,Y,2024-03-07 00:00:00,2025-04-01,ERP
INV000229,,,179.0,21.0,8.0,15.0,,,,AVAILABLE,2024-01-14,,,122.05,956.88,Y,,,WMS
INV002840,,,351.0,,,44.0,56.0,,SUP164,OUT,invalid_date,2024-12-14,,,,,2025-04-09 00:00:00,invalid_date,WMS
INV004209,STR023,,-10.0,,,,95.0,WH5,SUP89,LOW,2024-08-10,,B189,,,Y,2024-09-10 00:00:00,2025-09-23,ERP
INV000670,,,-10.0,12.0,,57.0,39.0,WH3,SUP198,AVAILABLE,,,,1145.11,2111.77,Y,,2024-11-09,WMS
INV004156,STR020,PRD1024,-10.0,21.0,6.0,70.0,,WH1,SUP19,OUT,2024-12-03,invalid_date,B229,673.7,1636.36,,,invalid_date,
INV003099,,,361.0,,18.0,,,,SUP78,AVAILABLE,2024-09-21,2024-05-15,,,1550.25,N,,2024-10-21,WMS
INV005525,STR017,,102.0,,8.0,,57.0,,SUP135,AVAILABLE,,,,,,N,2025-08-01 00:00:00,2025-04-30,
INV001132,,,,,7.0,16.0,,WH5,,AVAILABLE,invalid_date,2025-07-15,,1151.75,359.74,N,2025-01-19 00:00:00,,
INV005326,,PRD1079,130.0,46.0,,,,,SUP94,,,invalid_date,B2,,,Y,2025-06-30 00:00:00,2024-06-09,WMS
INV001630,,,-10.0,,,,,,SUP24,AVAILABLE,2025-03-15,,,,2830.6,Y,,,WMS
INV006655,STR001,PRD1171,491.0,33.0,,14.0,,WH5,,OUT,,invalid_date,,,513.5,Y,2024-07-09 00:00:00,invalid_date,ERP
INV002954,STR027,,-10.0,6.0,2.0,,93.0,,SUP63,,,2024-02-17,B337,1091.24,,N,invalid_ts,invalid_date,ERP
INV003428,STR007,PRD1016,496.0,29.0,,,,WH1,SUP107,AVAILABLE,,invalid_date,B219,,1631.51,Y,invalid_ts,invalid_date,WMS
INV004178,STR012,,358.0,,11.0,,,WH3,SUP95,,,2024-04-29,,606.85,,N,invalid_ts,2024-01-08,ERP
INV003870,STR025,PRD1177,234.0,,,,,WH1,SUP195,LOW,invalid_date,,,,1843.39,,invalid_ts,,ERP
INV005840,,,,26.0,,6.0,48.0,,SUP2,,invalid_date,invalid_date,B127,369.63,,,2024-01-30 00:00:00,invalid_date,
INV003980,STR024,PRD1013,,49.0,9.0,86.0,,WH5,,OUT,invalid_date,invalid_date,B375,,2227.63,Y,2024-12-10 00:00:00,invalid_date,ERP
INV006976,,PRD1106,-10.0,,11.0,,39.0,WH4,SUP167,AVAILABLE,2025-06-17,invalid_date,,801.4,2528.29,N,,,
