order_id,customer_id,product_id,order_qty,order_value,order_status,payment_mode,delivery_city,delivery_state,delivery_country,shipping_fee,discount,tax,coupon_code,return_flag,return_reason,order_ts,delivery_date,load_date,source_system
ORD007155,CUST02871,PRD1050,1.0,998.89,CANCELLED,CARD,Christchurch,South,NZ,145.75,118.47,56.34,DISC20,,DELAY,invalid_ts,,2025-11-20,
ORD006034,,PRD1024,-1.0,1863.91,DELIVERED,UPI,,South,NZ,182.36,32.16,109.74,SAVE10,N,DAMAGED,2025-11-16 00:00:00,,,
ORD000922,CUST00458,,1.0,257.45,SHIPPED,UPI,Auckland,,NZ,,23.82,239.26,,Y,DAMAGED,invalid_ts,invalid_date,,
ORD001154,CUST02958,PRD1077,,,DELIVERED,NETBANKING,Wellington,South,AU,134.31,,295.12,DISC20,N,DAMAGED,2024-10-01 00:00:00,2025-03-23,invalid_date,APP
ORD002445,,,-1.0,671.5,DELIVERED,CARD,Auckland,North,NZ,,,206.84,DISC20,,,2024-12-25 00:00:00,invalid_date,invalid_date,APP
ORD005743,,,-1.0,,DELIVERED,UPI,Wellington,,AU,,77.88,,,N,,2024-01-20 00:00:00,invalid_date,invalid_date,APP
ORD003962,,,3.0,,,CARD,Auckland,South,NZ,,272.53,212.86,,Y,DELAY,invalid_ts,2024-04-06,2024-03-31,APP
ORD003423,,PRD1133,-1.0,3110.96,PLACED,NETBANKING,Auckland,North,AU,37.54,83.57,,,Y,DELAY,2025-02-03 00:00:00,invalid_date,,ECOM
ORD003037,CUST04015,,1.0,,SHIPPED,NETBANKING,Auckland,,NZ,79.08,,99.79,,,DELAY,,2024-12-28,invalid_date,ECOM
ORD006308,CUST04107,PRD1199,,4266.55,DELIVERED,UPI,Christchurch,North,AU,,136.73,,,Y,DELAY,,2025-07-03,,
ORD004985,,,2.0,1269.86,DELIVERED,UPI,,North,NZ,44.59,,202.21,,Y,DAMAGED,invalid_ts,invalid_date,2025-08-02,
ORD007333,CUST01043,PRD1118,3.0,,SHIPPED,UPI,,North,AU,68.99,90.41,145.83,DISC20,Y,,,,invalid_date,ECOM
ORD000156,CUST00699,,-1.0,2037.41,PLACED,,Wellington,,AU,118.97,299.47,,,,,invalid_ts,2025-06-22,,
ORD003844,,PRD1011,,2255.99,SHIPPED,NETBANKING,,,NZ,145.55,,230.33,DISC20,,,,invalid_date,2025-07-10,
ORD006755,,PRD1109,-1.0,1721.67,PLACED,UPI,Christchurch,,AU,59.33,,,DISC20,Y,DAMAGED,2024-11-29 00:00:00,invalid_date,,
ORD003478,,PRD1003,,3060.39,CANCELLED,UPI,Auckland,North,NZ,,283.31,,,,,2024-04-30 00:00:00,invalid_date,2025-12-01,APP
ORD004407,CUST04751,,,3077.26,,,Auckland,,NZ,148.67,,273.7,SAVE10,N,DAMAGED,invalid_ts,,,ECOM
ORD003181,CUST01723,PRD1076,-1.0,,DELIVERED,UPI,Christchurch,North,NZ,,,,SAVE10,N,,2024-10-13 00:00:00,invalid_date,invalid_date,
ORD007741,CUST00408,,-1.0,1496.88,PLACED,UPI,,South,,188.92,97.97,,SAVE10,,,invalid_ts,,2024-12-15,ECOM
ORD002626,,PRD1193,,550.06,CANCELLED,,,North,AU,,67.84,,,,DELAY,2024-03-30 00:00:00,invalid_date,2025-11-27,
ORD007510,,PRD1032,,1723.21,PLACED,UPI,Wellington,North,AU,107.05,,122.53,,N,,,invalid_date,invalid_date,APP
ORD005165,,,,4297.95,,CARD,,,NZ,100.95,35.92,,,Y,DAMAGED,invalid_ts,invalid_date,invalid_date,ECOM
ORD004558,,,,4982.9,CANCELLED,UPI,Christchurch,South,AU,,277.4,,SAVE10,N,DAMAGED,2024-08-16 00:00:00,invalid_date,,APP
ORD000475,,PRD1025,-1.0,,,NETBANKING,Christchurch,North,,126.23,,,,Y,DAMAGED,,,2025-08-02,
ORD002394,CUST03431,,-1.0,2958.11,PLACED,CARD,Auckland,North,AU,13.41,,,DISC20,Y,,,invalid_date,invalid_date,APP
ORD004446,,,3.0,2350.01,CANCELLED,,,North,NZ,111.67,,,SAVE10,Y,DELAY,2024-04-12 00:00:00,,2024-01-26,APP
ORD000425,CUST01140,PRD1123,-1.0,3738.47,SHIPPED,,Christchurch,North,NZ,,,,,,DELAY,2025-10-10 00:00:00,2024-03-27,,APP
ORD005761,,PRD1181,4.0,,SHIPPED,UPI,Wellington,,NZ,,169.33,,SAVE10,N,DELAY,invalid_ts,2025-05-31,2025-09-16,APP
ORD007661,,PRD1011,,,DELIVERED,,Wellington,South,NZ,,,6.38,,,DELAY,,invalid_date,2025-05-15,ECOM
ORD005818,,PRD1167,,,PLACED,,Auckland,South,NZ,128.9,,,SAVE10,N,DAMAGED,2024-01-01 00:00:00,2025-08-30,2025-04-19,ECOM
ORD004163,,PRD1145,,,CANCELLED,UPI,Wellington,South,,,232.83,56.38,,,,invalid_ts,2024-09-03,2024-07-13,APP
ORD004013,CUST04778,,-1.0,,PLACED,,Christchurch,,AU,1.52,268.83,142.17,DISC20,Y,DAMAGED,2025-02-11 00:00:00,2025-02-14,2024-03-24,APP
ORD005110,CUST02068,PRD1195,,,,UPI,Wellington,South,,11.13,161.25,,DISC20,Y,,,invalid_date,2025-07-20,ECOM
ORD007654,CUST04654,PRD1132,,,DELIVERED,NETBANKING,Wellington,,AU,116.67,111.85,,,,,2024-04-22 00:00:00,,,APP
ORD002008,CUST02807,,,,DELIVERED,UPI,Auckland,,,55.1,,71.18,DISC20,Y,DELAY,invalid_ts,,invalid_date,ECOM
ORD005961,CUST00661,,1.0,,DELIVERED,NETBANKING,Christchurch,,AU,98.9,,271.44,SAVE10,Y,DAMAGED,invalid_ts,,invalid_date,ECOM
ORD007585,,,-1.0,,SHIPPED,CARD,,,,154.31,82.54,26.74,,N,DELAY,invalid_ts,2024-11-06,,
ORD006611,CUST03636,,-1.0,1082.94,,NETBANKING,,North,NZ,,226.23,105.33,SAVE10,,DAMAGED,,invalid_date,2024-12-09,APP
ORD006144,CUST01220,,-1.0,2519.61,PLACED,CARD,Wellington,South,,,117.18,7.66,SAVE10,,DELAY,invalid_ts,invalid_date,2025-08-18,ECOM
ORD001813,CUST03825,PRD1030,,4160.19,DELIVERED,UPI,Christchurch,South,AU,,1.54,,,,DELAY,invalid_ts,,2024-09-22,APP
ORD001226,CUST04092,PRD1067,,3672.5,,UPI,Auckland,,NZ,,,,SAVE10,,DELAY,invalid_ts,invalid_date,,ECOM
ORD007619,CUST04498,PRD1030,-1.0,,PLACED,NETBANKING,Wellington,South,,183.45,84.28,170.08,DISC20,Y,DELAY,,,2025-08-10,ECOM
ORD002660,CUST02403,,-1.0,,PLACED,,Wellington,,NZ,,,197.35,DISC20,Y,DAMAGED,2025-11-25 00:00:00,,,
ORD003290,CUST02064,,,,PLACED,UPI,Christchurch,,,121.46,135.37,253.92,DISC20,Y,DELAY,invalid_ts,,,
ORD005516,CUST04753,PRD1093,,1035.48,,CARD,Wellington,South,NZ,39.54,143.09,188.28,DISC20,Y,DELAY,2025-01-05 00:00:00,2024-12-22,,
ORD007398,,PRD1008,-1.0,192.02,,,Auckland,South,NZ,,,126.2,DISC20,,DELAY,,2025-06-14,2025-09-24,
ORD006076,CUST00204,,1.0,,PLACED,CARD,Wellington,,AU,,,,DISC20,,DELAY,invalid_ts,invalid_date,invalid_date,APP
ORD000694,,,-1.0,4719.51,,CARD,Auckland,South,AU,,,9.81,,,DAMAGED,invalid_ts,2024-05-10,,
ORD002259,,PRD1184,,,PLACED,CARD,Auckland,North,AU,183.47,,36.51,SAVE10,N,,2025-08-18 00:00:00,2024-08-01,invalid_date,
ORD003092,CUST01103,,1.0,4143.68,,UPI,Christchurch,North,AU,,,,SAVE10,N,,,invalid_date,,
ORD007213,CUST01415,PRD1015,1.0,,DELIVERED,UPI,Auckland,North,NZ,3.43,27.66,249.08,,,,2025-10-10 00:00:00,invalid_date,invalid_date,
ORD003770,,,-1.0,982.86,SHIPPED,UPI,Christchurch,North,AU,154.02,,134.11,SAVE10,,DELAY,,invalid_date,,APP
ORD004463,,PRD1054,5.0,1927.03,SHIPPED,UPI,Wellington,South,NZ,,,146.24,,,DELAY,,2024-12-27,2024-11-12,
ORD005620,,,2.0,1442.83,DELIVERED,,,,NZ,189.55,50.63,,DISC20,,DELAY,invalid_ts,invalid_date,invalid_date,ECOM
ORD005272,,PRD1122,-1.0,,DELIVERED,CARD,Christchurch,South,,,129.15,,DISC20,Y,DAMAGED,invalid_ts,invalid_date,2024-05-14,
ORD000896,,PRD1141,-1.0,,PLACED,NETBANKING,,,,30.16,,115.89,SAVE10,Y,DELAY,2025-01-04 00:00:00,2024-02-05,,APP
ORD003168,,PRD1126,,724.78,DELIVERED,CARD,Wellington,North,,,,,SAVE10,N,,,2025-11-11,2025-11-23,APP
ORD003975,,,,,SHIPPED,CARD,Auckland,North,AU,,192.77,,DISC20,,,2024-12-04 00:00:00,2025-04-05,,APP
ORD004508,CUST03754,PRD1038,-1.0,,CANCELLED,CARD,Wellington,North,NZ,111.4,,,DISC20,,DELAY,,2024-07-07,,ECOM
ORD003400,CUST00264,PRD1099,3.0,2518.27,DELIVERED,,,,,,143.27,89.14,SAVE10,Y,,invalid_ts,,invalid_date,ECOM
ORD005796,,PRD1066,2.0,,SHIPPED,CARD,Christchurch,North,,,,211.23,SAVE10,Y,DELAY,invalid_ts,,2024-06-29,APP
ORD004247,CUST00643,PRD1196,1.0,268.67,,NETBANKING,,South,NZ,,169.13,,SAVE10,Y,,,invalid_date,,ECOM
ORD005601,,,-1.0,396.5,,CARD,Auckland,North,,17.28,95.2,,DISC20,Y,DELAY,,2024-05-27,2024-08-30,
ORD005461,CUST03812,PRD1159,2.0,,DELIVERED,UPI,Christchurch,North,,148.67,151.29,,SAVE10,Y,DAMAGED,2025-01-01 00:00:00,,,ECOM
ORD004721,CUST00442,,1.0,,CANCELLED,CARD,Wellington,North,NZ,,193.11,22.09,,,DELAY,2024-04-09 00:00:00,2024-12-23,,ECOM
ORD003910,CUST03026,,,3893.51,CANCELLED,CARD,,,NZ,,86.06,122.57,SAVE10,N,DELAY,invalid_ts,2024-06-08,2024-06-12,APP
ORD003692,,PRD1114,4.0,827.49,SHIPPED,,,South,,161.29,10.05,,SAVE10,,DELAY,invalid_ts,,2024-04-02,ECOM
ORD003956,,,-1.0,,SHIPPED,NETBANKING,Christchurch,,AU,,,14.77,,N,DELAY,,,2024-07-20,
ORD007506,CUST00492,,-1.0,,SHIPPED,NETBANKING,,North,,,,,SAVE10,Y,DAMAGED,2025-09-16 00:00:00,invalid_date,2024-09-02,APP
ORD001671,CUST01564,,,,PLACED,UPI,Christchurch,North,NZ,,32.85,211.0,,,,invalid_ts,,,ECOM
ORD005048,,PRD1065,1.0,,,,Wellington,North,,,,,SAVE10,Y,DAMAGED,2024-12-21 00:00:00,2024-02-02,invalid_date,
ORD005155,,PRD1139,,1696.82,SHIPPED,NETBANKING,Auckland,South,,68.37,47.87,,,,DELAY,invalid_ts,invalid_date,,APP
ORD007964,CUST02521,,5.0,,DELIVERED,NETBANKING,Wellington,North,AU,106.96,216.82,,,,DELAY,invalid_ts,,invalid_date,APP
ORD004639,,PRD1030,,4371.41,,UPI,Christchurch,South,,,,,DISC20,,DELAY,,2025-04-22,invalid_date,ECOM
ORD001771,,,3.0,,PLACED,NETBANKING,Auckland,South,,,,,,Y,DAMAGED,invalid_ts,,2024-03-20,APP
ORD004919,,,-1.0,4542.01,,CARD,Christchurch,South,,110.29,102.7,153.92,DISC20,N,,,2025-07-17,invalid_date,
ORD003252,,PRD1086,3.0,,,,Auckland,North,NZ,198.79,,207.95,SAVE10,,,invalid_ts,2024-11-11,,
ORD005516,,PRD1052,-1.0,,,UPI,Christchurch,North,,,216.05,,SAVE10,Y,,2024-05-23 00:00:00,2024-07-10,2025-02-09,APP
ORD003993,,PRD1087,-1.0,,SHIPPED,CARD,,South,,,68.41,,DISC20,N,DAMAGED,invalid_ts,,2024-06-11,ECOM
ORD002300,CUST00459,PRD1062,1.0,2870.68,CANCELLED,NETBANKING,Auckland,,AU,19.88,149.74,113.09,DISC20,N,DAMAGED,2024-04-22 00:00:00,2025-01-08,invalid_date,
ORD004690,CUST03055,PRD1174,5.0,174.11,SHIPPED,,Christchurch,North,AU,,192.53,,DISC20,N,DAMAGED,2025-10-27 00:00:00,,,APP
ORD006856,CUST02911,,3.0,,DELIVERED,CARD,Christchurch,North,AU,,,,SAVE10,,DAMAGED,invalid_ts,,2024-04-08,
ORD002689,CUST02168,,,,SHIPPED,,Auckland,,,63.58,,,DISC20,N,DAMAGED,2024-06-18 00:00:00,2025-05-25,invalid_date,ECOM
ORD007145,,PRD1081,3.0,,DELIVERED,,Auckland,South,NZ,,151.29,,,Y,DAMAGED,,2024-01-21,2024-06-02,
ORD002617,CUST04004,PRD1085,3.0,,DELIVERED,NETBANKING,,,AU,154.61,,,SAVE10,,,,2024-04-24,,ECOM
ORD000603,CUST01396,PRD1075,-1.0,,CANCELLED,CARD,Christchurch,South,,138.34,,,,Y,,2024-10-12 00:00:00,invalid_date,,
ORD002113,CUST02428,PRD1007,1.0,,PLACED,CARD,,South,AU,106.02,,261.78,DISC20,N,DELAY,,,invalid_date,
ORD007872,,PRD1197,-1.0,2914.43,CANCELLED,CARD,Christchurch,South,,184.71,,113.68,,Y,DELAY,invalid_ts,invalid_date,,ECOM
ORD001718,,,-1.0,,DELIVERED,NETBANKING,Christchurch,,,193.39,2.04,,DISC20,,,2025-03-27 00:00:00,2024-07-10,invalid_date,ECOM
ORD002096,CUST01831,PRD1099,-1.0,,,CARD,Wellington,North,,,298.68,114.26,SAVE10,Y,DAMAGED,2025-03-18 00:00:00,,,
ORD006975,,PRD1028,4.0,,SHIPPED,NETBANKING,Christchurch,,AU,164.94,,25.14,SAVE10,Y,,,,,ECOM
ORD004146,CUST03906,,5.0,4601.2,,CARD,Wellington,North,AU,64.76,,180.28,,N,,2025-02-23 00:00:00,invalid_date,invalid_date,ECOM
ORD002951,,,4.0,,DELIVERED,UPI,Wellington,,NZ,96.02,60.84,5.0,DISC20,Y,,2024-03-14 00:00:00,,2024-04-23,
ORD007802,CUST01428,PRD1145,3.0,2169.6,,NETBANKING,,North,AU,99.16,,,DISC20,,,,,invalid_date,APP
ORD004197,CUST01449,PRD1083,,,CANCELLED,NETBANKING,Wellington,North,AU,174.15,,203.7,,,DELAY,2024-09-06 00:00:00,invalid_date,,ECOM
ORD001858,CUST03397,PRD1100,,3481.39,CANCELLED,NETBANKING,Auckland,,AU,,36.18,,,N,,invalid_ts,,2025-08-08,
ORD004236,CUST04814,PRD1112,1.0,4304.48,,,Christchurch,South,AU,,,118.58,SAVE10,,,2024-06-18 00:00:00,,2024-10-02,APP
ORD002264,CUST04253,,-1.0,4950.39,SHIPPED,UPI,Auckland,North,NZ,169.64,,124.05,SAVE10,Y,DELAY,2025-11-08 00:00:00,invalid_date,,
ORD004066,CUST04408,PRD1054,-1.0,2729.14,CANCELLED,UPI,Wellington,,NZ,144.11,19.57,290.41,DISC20,Y,DELAY,,,invalid_date,APP
ORD003021,,PRD1053,,1781.43,CANCELLED,NETBANKING,,,,,160.48,,,,,2024-07-19 00:00:00,invalid_date,invalid_date,APP
ORD005259,,,,,SHIPPED,UPI,Wellington,North,,197.47,19.44,,SAVE10,,DAMAGED,2024-04-12 00:00:00,2024-06-03,2025-03-26,
ORD000947,CUST04105,PRD1051,,,DELIVERED,CARD,Christchurch,North,AU,154.22,44.59,143.96,SAVE10,Y,,invalid_ts,invalid_date,invalid_date,
ORD002276,,PRD1004,,,CANCELLED,,Auckland,North,,,72.36,,DISC20,N,DAMAGED,2024-08-28 00:00:00,,,ECOM
ORD001705,,,4.0,,PLACED,UPI,Christchurch,North,,,239.24,,,N,DELAY,,,,ECOM
ORD000478,,PRD1057,-1.0,4101.4,CANCELLED,UPI,Wellington,,,,,,SAVE10,Y,DAMAGED,,,2025-05-27,APP
ORD000642,,PRD1145,,2653.63,,CARD,Wellington,,,,,180.28,SAVE10,Y,,,2025-04-20,2024-06-07,
ORD006577,CUST02760,PRD1163,-1.0,,CANCELLED,CARD,Wellington,South,AU,,,,,N,DELAY,invalid_ts,invalid_date,,ECOM
ORD002399,,,5.0,554.23,SHIPPED,,,,AU,,,,DISC20,,DELAY,invalid_ts,invalid_date,,APP
ORD001357,,PRD1140,5.0,3354.25,,CARD,Christchurch,South,NZ,64.91,,,,N,DELAY,2025-10-16 00:00:00,,invalid_date,APP
ORD003725,,,-1.0,,SHIPPED,CARD,Auckland,North,,,,236.55,,Y,DAMAGED,2024-07-13 00:00:00,,,
ORD003964,CUST00912,,,268.02,SHIPPED,,,North,NZ,26.77,31.14,,SAVE10,Y,,2025-07-17 00:00:00,2025-05-27,,ECOM
ORD003514,,PRD1108,,,CANCELLED,NETBANKING,,South,NZ,,,,DISC20,,,,2025-06-17,2024-12-12,ECOM
ORD005824,,,2.0,1570.35,SHIPPED,NETBANKING,Wellington,,AU,77.89,,,SAVE10,N,DAMAGED,invalid_ts,2025-10-16,invalid_date,APP
ORD003534,CUST01170,PRD1092,-1.0,,SHIPPED,,Auckland,South,AU,134.05,283.73,137.26,SAVE10,N,DELAY,2024-02-29 00:00:00,2024-03-17,invalid_date,
ORD007317,CUST02432,PRD1174,-1.0,,DELIVERED,NETBANKING,,South,,,,,,N,DAMAGED,2024-07-10 00:00:00,2024-08-01,invalid_date,ECOM
ORD007241,CUST03724,,3.0,2986.77,SHIPPED,,Auckland,North,NZ,,,,DISC20,N,DAMAGED,2025-08-30 00:00:00,,2024-07-11,APP
ORD003301,CUST02287,,,,PLACED,CARD,Auckland,North,,6.67,13.88,120.59,,N,,invalid_ts,invalid_date,,ECOM
ORD004314,CUST03007,PRD1060,,,,CARD,Christchurch,North,AU,,78.6,,,Y,,invalid_ts,2024-12-21,invalid_date,
ORD001287,CUST02482,PRD1189,-1.0,1426.13,,CARD,Auckland,South,AU,89.46,1.39,151.41,SAVE10,N,DAMAGED,,2024-08-06,2025-01-12,ECOM
ORD004221,,PRD1083,,,SHIPPED,NETBANKING,Wellington,North,AU,,201.34,,,N,,,,2025-08-29,
ORD004280,,PRD1030,,1502.17,,CARD,Auckland,North,,151.4,237.83,114.32,SAVE10,,,2024-10-19 00:00:00,2024-11-06,2025-05-12,APP
ORD005307,,PRD1028,2.0,,PLACED,NETBANKING,Auckland,,,156.57,,83.59,,,,,invalid_date,invalid_date,APP
ORD004275,,,,927.37,,NETBANKING,Auckland,South,NZ,161.85,,,,Y,DELAY,2025-02-24 00:00:00,,,ECOM
ORD002568,,,5.0,,CANCELLED,NETBANKING,Auckland,South,NZ,,,160.27,DISC20,Y,DAMAGED,invalid_ts,invalid_date,,ECOM
ORD005385,CUST03316,,-1.0,4495.99,SHIPPED,UPI,Christchurch,,AU,119.24,,173.15,SAVE10,,DELAY,,,invalid_date,ECOM
ORD000708,CUST01451,PRD1192,-1.0,,,NETBANKING,Auckland,South,AU,,184.02,,DISC20,,,2025-05-20 00:00:00,2024-03-15,,APP
ORD004262,CUST02985,,,,SHIPPED,NETBANKING,Christchurch,South,,,110.0,,DISC20,Y,DAMAGED,,2025-06-06,,ECOM
ORD006500,,PRD1194,-1.0,,SHIPPED,NETBANKING,Wellington,North,NZ,182.49,207.58,,DISC20,Y,DELAY,2025-11-19 00:00:00,,2025-08-10,ECOM
ORD005335,,,5.0,,,NETBANKING,Auckland,South,,111.91,,,,N,DAMAGED,,,invalid_date,APP
ORD007017,CUST03907,PRD1098,,1616.0,,NETBANKING,Auckland,South,NZ,,,,,,DAMAGED,2025-04-17 00:00:00,invalid_date,2025-09-16,ECOM
ORD006381,CUST04939,PRD1110,4.0,1386.92,SHIPPED,CARD,Christchurch,South,AU,,,218.91,,Y,,invalid_ts,,2025-01-28,
ORD007546,CUST02758,PRD1087,,,,CARD,,,,142.87,270.38,,DISC20,Y,DELAY,2024-01-18 00:00:00,invalid_date,2025-10-22,ECOM
ORD004261,,,-1.0,2673.09,PLACED,UPI,Wellington,South,NZ,160.94,,276.23,DISC20,N,,2024-03-24 00:00:00,,invalid_date,APP
ORD007235,,PRD1085,4.0,1832.83,SHIPPED,CARD,,North,AU,,91.99,172.04,SAVE10,N,DELAY,,invalid_date,,ECOM
ORD005998,,,,619.89,CANCELLED,,,,AU,,,203.58,DISC20,N,DELAY,2024-09-23 00:00:00,invalid_date,,APP
ORD002077,CUST04605,,5.0,,PLACED,CARD,,,AU,87.75,,,SAVE10,,DAMAGED,invalid_ts,,invalid_date,
ORD007249,,,4.0,2465.02,DELIVERED,,Wellington,South,,38.01,,,,Y,,invalid_ts,2024-06-17,,
ORD003108,CUST01122,,,,SHIPPED,UPI,,South,,38.64,,74.37,DISC20,N,,invalid_ts,invalid_date,,
ORD005669,,PRD1184,-1.0,2564.12,DELIVERED,CARD,Auckland,,AU,129.88,6.53,,,,DAMAGED,2025-01-25 00:00:00,invalid_date,,APP
ORD004630,CUST03845,PRD1094,,2124.0,DELIVERED,,Auckland,North,,,,,,N,,,2025-11-22,,
ORD001219,,,2.0,,PLACED,UPI,Christchurch,North,AU,,139.64,276.8,SAVE10,N,DELAY,2024-04-12 00:00:00,2024-05-21,,ECOM
ORD000833,,PRD1080,-1.0,4123.38,CANCELLED,,Wellington,North,,175.43,,,SAVE10,N,,2024-01-27 00:00:00,2024-06-05,,APP
ORD004570,CUST01933,,,,DELIVERED,NETBANKING,Auckland,North,AU,16.54,,,DISC20,N,,invalid_ts,,2025-01-25,APP
ORD002688,,,2.0,,CANCELLED,CARD,Auckland,North,AU,,196.22,70.61,,N,DELAY,invalid_ts,2025-08-25,,ECOM
ORD002619,CUST02948,PRD1200,,3365.51,,NETBANKING,Christchurch,North,AU,19.55,,58.36,DISC20,,,2025-02-04 00:00:00,2024-08-19,,APP
ORD003192,CUST01991,,,1755.6,PLACED,UPI,,North,NZ,,297.83,,SAVE10,N,,,invalid_date,,ECOM
ORD003841,CUST03525,,,,,CARD,,South,NZ,150.7,,,DISC20,,,invalid_ts,2024-07-04,,APP
ORD005546,,PRD1106,-1.0,870.74,CANCELLED,UPI,Wellington,North,NZ,,,33.28,DISC20,,DAMAGED,2024-10-10 00:00:00,,,APP
ORD003322,CUST04358,,1.0,4604.98,PLACED,NETBANKING,Auckland,North,NZ,111.09,,235.87,DISC20,Y,DELAY,,2025-06-30,invalid_date,
ORD004745,CUST01288,,-1.0,918.63,DELIVERED,,Auckland,South,AU,,,176.34,DISC20,,,invalid_ts,2025-09-20,invalid_date,ECOM
ORD005982,,PRD1116,,,CANCELLED,,,North,AU,,71.56,,SAVE10,Y,DELAY,,invalid_date,invalid_date,APP
ORD005849,,PRD1123,,,PLACED,UPI,Wellington,North,AU,118.1,42.16,,DISC20,,DELAY,,2024-10-03,invalid_date,
ORD006574,CUST03646,PRD1174,-1.0,,,UPI,Auckland,,NZ,167.55,,,,N,DELAY,invalid_ts,,,
ORD003186,CUST02849,PRD1148,-1.0,3518.55,PLACED,CARD,,South,,,,113.42,DISC20,,,2024-09-26 00:00:00,invalid_date,,ECOM
ORD003096,CUST04796,,,3587.6,DELIVERED,,Auckland,,AU,,232.83,283.14,SAVE10,N,DAMAGED,,2024-07-21,invalid_date,APP
ORD003937,,,-1.0,,SHIPPED,UPI,Christchurch,South,,,,,DISC20,,DELAY,,invalid_date,2025-06-23,ECOM
ORD003278,,,4.0,,DELIVERED,CARD,Auckland,North,AU,,,,,N,DAMAGED,,invalid_date,2025-08-28,ECOM
ORD005045,CUST02421,PRD1137,,3444.13,PLACED,,,South,,,267.01,250.12,DISC20,N,DELAY,invalid_ts,invalid_date,,APP
ORD000483,,PRD1053,,,SHIPPED,NETBANKING,,South,,,,117.04,DISC20,Y,,2024-10-19 00:00:00,,,APP
ORD006120,CUST03922,PRD1145,5.0,,SHIPPED,UPI,Auckland,,,35.39,,,,Y,,,2025-03-03,,APP
ORD005921,,,,1707.04,CANCELLED,UPI,,,,,,,SAVE10,,DELAY,,invalid_date,invalid_date,APP
ORD007493,CUST02075,PRD1086,-1.0,2270.07,SHIPPED,CARD,,North,,,244.83,,,Y,DAMAGED,invalid_ts,2024-12-28,,ECOM
ORD007698,CUST01459,PRD1068,2.0,,CANCELLED,CARD,,South,AU,,,168.02,DISC20,N,,2024-03-31 00:00:00,,,ECOM
ORD003365,,PRD1106,4.0,,CANCELLED,,Auckland,South,NZ,,,31.86,DISC20,,DAMAGED,2025-06-13 00:00:00,invalid_date,invalid_date,ECOM
ORD006485,CUST00200,PRD1134,1.0,,,NETBANKING,Christchurch,South,AU,,,,DISC20,N,DAMAGED,invalid_ts,invalid_date,invalid_date,ECOM
ORD002740,CUST04053,PRD1085,-1.0,670.49,SHIPPED,,Christchurch,North,NZ,26.9,36.87,225.66,,Y,,invalid_ts,,2025-02-16,ECOM
ORD004594,CUST02327,,-1.0,,,CARD,,,AU,185.66,134.33,186.0,,,,invalid_ts,2025-08-21,invalid_date,ECOM
ORD003217,,PRD1025,,4267.52,DELIVERED,UPI,Christchurch,North,,157.33,237.55,,,,DELAY,2024-09-02 00:00:00,,,APP
ORD006141,,PRD1188,2.0,,,NETBANKING,Wellington,North,NZ,,11.82,226.4,SAVE10,N,DAMAGED,invalid_ts,2024-01-12,,
ORD002399,CUST03780,PRD1113,,,PLACED,UPI,,South,,165.21,,260.91,,Y,DAMAGED,,invalid_date,2025-07-27,ECOM
ORD006154,CUST00717,PRD1193,,,CANCELLED,NETBANKING,Christchurch,North,AU,,241.27,166.77,,N,DAMAGED,2025-09-13 00:00:00,,,
ORD006536,CUST01355,PRD1042,,,DELIVERED,NETBANKING,Wellington,South,NZ,128.11,,203.38,,Y,DELAY,,invalid_date,2024-02-23,ECOM
ORD004280,CUST03913,PRD1032,,2510.77,SHIPPED,NETBANKING,Auckland,,AU,,107.55,264.58,DISC20,N,DAMAGED,2024-02-07 00:00:00,,2025-07-13,
ORD000568,,PRD1054,,,CANCELLED,,Christchurch,North,,,,,,,,2024-07-11 00:00:00,invalid_date,,
ORD004888,,,4.0,,PLACED,,,South,NZ,,260.0,,DISC20,Y,DELAY,2025-03-13 00:00:00,,,ECOM
ORD007960,,,,1909.62,SHIPPED,UPI,,South,AU,47.38,291.33,,DISC20,N,DELAY,2025-02-24 00:00:00,invalid_date,,ECOM
ORD005367,,,5.0,705.96,CANCELLED,UPI,Christchurch,North,AU,135.36,141.79,,,Y,,invalid_ts,,2024-02-21,
ORD000092,CUST04406,,-1.0,1535.93,SHIPPED,CARD,Auckland,,,83.39,253.12,,SAVE10,N,DAMAGED,2025-08-28 00:00:00,invalid_date,,APP
ORD005068,CUST00831,PRD1160,5.0,,CANCELLED,,,South,AU,52.05,176.29,,,N,,,,invalid_date,
ORD007560,CUST03980,,-1.0,4019.92,,NETBANKING,Auckland,South,,,,,DISC20,Y,,2024-02-25 00:00:00,invalid_date,2024-05-11,APP
ORD002312,,,,,PLACED,UPI,,South,NZ,195.96,,272.48,DISC20,N,DAMAGED,,,2025-09-30,ECOM
ORD005540,,PRD1141,,,,NETBANKING,Christchurch,North,,161.18,130.38,,SAVE10,Y,DAMAGED,2024-10-24 00:00:00,invalid_date,,
ORD007782,,,,1618.49,DELIVERED,,Auckland,North,NZ,150.12,284.82,67.3,,Y,,,2025-10-07,invalid_date,
ORD000152,CUST00361,PRD1181,-1.0,,CANCELLED,,,,AU,,,200.96,,Y,,invalid_ts,2024-06-29,invalid_date,
ORD002814,,,2.0,,SHIPPED,NETBANKING,,North,NZ,,82.01,105.8,DISC20,,,,invalid_date,,ECOM
ORD005965,CUST02743,PRD1096,4.0,,SHIPPED,,Auckland,South,NZ,,,,DISC20,Y,DELAY,2025-10-13 00:00:00,invalid_date,invalid_date,APP
