store_id,store_name,city,state,country,store_type,manager_id,open_date,close_date,store_size_sqft,no_of_staff,rent_cost,revenue_target,is_active,renovation_flag,last_renovation_date,latitude,longitude,load_date,source_system
STR009,Store_6377,Auckland,South,NZ,Ecommerce,,,invalid_date,,13.0,20199.3,169499.99,,Y,,,-115.082497,2025-03-25,ERP
STR026,,Hamilton,North,NZ,Ecommerce,,2024-03-26,2024-07-18,,,,104917.7,Y,,,-47.385975,,invalid_date,ERP
STR011,Store_6379,Auckland,North,NZ,Ecommerce,,2024-12-07,2024-10-19,,,,,Y,N,invalid_date,0.264646,,,
STR016,Store_6380,Wellington,South,AU,Physical,MGR204,invalid_date,invalid_date,,23.0,,,,Y,,34.650333,,invalid_date,CRM
STR010,,Christchurch,North,AU,Ecommerce,,,2024-05-18,,,,491690.0,Y,,2024-11-18,39.027532,,invalid_date,
STR012,,Auckland,South,NZ,,MGR216,2025-01-14,,,43.0,,,,,,36.313853,,,
STR014,,Hamilton,South,,Ecommerce,MGR258,invalid_date,,,7.0,28414.99,143232.71,,,2024-12-02,,-71.623311,invalid_date,ERP
STR003,Store_6384,,South,,Physical,MGR368,,2025-06-16,9504.0,9.0,,241323.74,Y,,2025-01-10,61.399125,21.231975,invalid_date,CRM
STR012,,Wellington,South,NZ,,,invalid_date,2025-09-13,,,,408723.42,Y,,2025-10-02,,,,ERP
STR027,Store_6386,Wellington,,NZ,Ecommerce,,2024-06-18,,,,24474.48,,N,,invalid_date,-2.173583,,2024-05-27,
STR005,Store_6387,Hamilton,South,AU,Physical,,2025-09-22,,,,,,Y,,,15.423221,,invalid_date,ERP
STR003,Store_6388,Auckland,,NZ,,,invalid_date,2025-04-23,5817.0,,,,N,Y,,,91.909699,2024-07-28,CRM
STR020,,,,,Ecommerce,MGR344,2024-09-04,invalid_date,9970.0,22.0,39313.29,,,Y,,,,2024-02-13,ERP
STR014,,Wellington,North,AU,Ecommerce,,invalid_date,,,,34757.89,,Y,N,2024-09-19,,,2024-10-01,
STR016,,Auckland,North,,Physical,,invalid_date,,,,32167.19,,N,N,invalid_date,,-88.348135,invalid_date,
STR017,Store_6392,Christchurch,North,AU,,MGR362,,,,,,,,,2025-11-18,,63.588372,2025-09-20,ERP
STR021,Store_6393,Hamilton,North,NZ,Physical,MGR338,invalid_date,invalid_date,,,,290642.92,N,,invalid_date,22.783101,144.067616,,
STR008,Store_6394,Christchurch,South,NZ,Physical,MGR338,2024-07-20,,2972.0,,24881.42,388473.13,N,Y,invalid_date,30.147951,,2025-02-08,ERP
STR024,Store_6395,Hamilton,,AU,,,2024-10-10,2024-10-07,,,32905.93,,N,Y,,,92.897178,invalid_date,CRM
STR020,Store_6396,Hamilton,South,AU,,,2024-06-27,invalid_date,,,31193.33,,Y,N,2024-10-10,,,2024-02-13,
STR024,,Christchurch,South,,Physical,,2025-09-21,2025-02-11,,24.0,44295.93,494293.21,,Y,2024-01-13,-53.891008,-85.68583,2025-04-29,
STR025,Store_6398,Wellington,North,,Physical,MGR82,2025-03-19,invalid_date,,,32907.56,459495.8,,N,2025-05-16,,,,CRM
STR016,,Christchurch,North,NZ,,,,,8721.0,27.0,28118.35,239923.06,Y,Y,2024-12-16,19.075068,83.394601,2025-05-04,CRM
STR030,Store_6400,Auckland,North,,,,2024-06-21,invalid_date,,,34789.74,306543.62,,,,87.13702,44.697643,2025-11-16,CRM
STR008,,Christchurch,North,AU,,MGR303,,,,,,,Y,Y,2024-11-28,68.429914,-124.253127,,
STR006,Store_6402,Auckland,South,NZ,,,,2025-08-06,1216.0,,38588.15,351830.3,Y,N,,,,2024-03-02,CRM
STR028,,Hamilton,South,AU,Ecommerce,MGR264,invalid_date,,6339.0,,49780.87,,N,N,2025-07-11,-6.684997,159.587751,invalid_date,CRM
STR024,,Wellington,South,NZ,Ecommerce,,,invalid_date,,9.0,,248442.71,N,N,,,,,
STR006,,Wellington,,NZ,Physical,,,,,,49419.35,,N,N,2024-03-27,,,invalid_date,CRM
STR010,Store_6406,Christchurch,,NZ,Ecommerce,MGR118,invalid_date,invalid_date,3816.0,10.0,44034.77,,N,N,,32.088453,-145.632055,,CRM
STR009,Store_6407,Christchurch,North,NZ,Physical,MGR357,invalid_date,invalid_date,8900.0,,17486.47,,N,N,invalid_date,67.476929,,,ERP
STR008,,Auckland,,NZ,Physical,MGR323,invalid_date,2025-12-01,,15.0,,,N,N,2025-01-30,86.378866,96.905123,,CRM
STR009,,,,NZ,,MGR321,2025-10-31,,,44.0,39266.08,,N,Y,,,,,CRM
STR016,,,North,AU,,,invalid_date,,,17.0,28411.08,452000.75,N,Y,,68.76143,,invalid_date,ERP
STR002,Store_6411,Hamilton,South,AU,,,,,,45.0,,,,Y,2025-01-15,,36.877355,,ERP
STR002,,Auckland,South,NZ,,,2025-09-27,,3353.0,,25750.64,,Y,,invalid_date,,101.604145,,
STR027,,,,AU,Ecommerce,,2025-01-13,2025-03-04,,12.0,,,,Y,,61.10284,,2024-02-01,CRM
STR020,Store_6414,Hamilton,North,NZ,Ecommerce,,,invalid_date,,46.0,,249569.93,Y,N,2025-07-13,-25.55133,159.104743,,CRM
STR014,,,,AU,,,invalid_date,,4525.0,,,,,,,-13.31229,83.501671,invalid_date,
STR030,,Hamilton,North,AU,Physical,,,2024-10-16,7003.0,,13627.47,253116.2,Y,Y,2024-07-17,,101.417966,,CRM
STR016,Store_6417,Christchurch,North,NZ,Ecommerce,,invalid_date,2025-02-05,,38.0,13438.61,,N,N,invalid_date,,,2025-05-09,
STR024,,Hamilton,North,AU,,,,2024-02-15,,18.0,,243720.92,N,N,2024-11-03,-7.322278,-111.724867,,
STR012,,Christchurch,South,AU,,,,,6925.0,,28747.85,327298.93,Y,N,invalid_date,14.412319,,,CRM
STR008,,Wellington,South,NZ,Physical,MGR225,2025-04-02,invalid_date,,,30441.39,,,,,89.119796,,invalid_date,ERP
STR006,Store_6421,Christchurch,North,AU,,,2024-10-18,,,,43102.69,,Y,Y,2025-03-19,46.587064,121.609034,invalid_date,
STR018,,Hamilton,South,,Ecommerce,,invalid_date,2024-08-07,,19.0,16079.04,,,,,-57.747364,105.482843,2024-11-20,
STR021,Store_6423,Hamilton,South,AU,Physical,,invalid_date,,,,29018.23,146273.53,N,Y,,-86.237019,,invalid_date,
STR023,Store_6424,,South,,Ecommerce,,invalid_date,,5197.0,41.0,23729.54,382627.87,N,Y,,,,,CRM
STR026,,,North,AU,Physical,MGR16,2024-12-04,,4040.0,,,,N,Y,2025-04-19,,,invalid_date,
STR018,,Auckland,,,Ecommerce,,,,1049.0,33.0,9457.19,118426.47,N,N,2024-09-24,,15.80716,2025-05-14,CRM
STR023,,,,NZ,,MGR241,2025-11-23,invalid_date,2937.0,6.0,,,N,N,invalid_date,-33.221373,173.089069,2024-08-25,
STR022,Store_6428,Auckland,,,Ecommerce,MGR117,2024-11-05,invalid_date,,,,,Y,,,-20.522697,-152.428202,2025-06-16,
STR027,,Christchurch,,NZ,Ecommerce,,,2025-08-05,,38.0,,,,Y,invalid_date,-2.216654,,2024-08-27,ERP
STR026,,Hamilton,North,,,,2024-12-17,2025-04-30,,,29954.53,332910.05,,Y,,-88.441607,-82.196054,,
STR004,Store_6431,Wellington,,AU,Physical,MGR103,invalid_date,2025-06-02,,32.0,28967.34,451580.06,N,,2024-03-11,,175.380657,,
STR027,,Hamilton,North,NZ,Physical,,invalid_date,,8368.0,30.0,39053.12,,,,invalid_date,,-80.864547,invalid_date,ERP
STR004,,Hamilton,,NZ,Ecommerce,MGR196,invalid_date,2024-12-21,7887.0,,21362.08,252525.29,N,N,,88.391944,,invalid_date,
STR030,,,North,NZ,Ecommerce,,invalid_date,2025-06-12,,,20480.7,,,Y,2024-07-21,,,invalid_date,CRM
STR017,,Wellington,,AU,Ecommerce,,invalid_date,,2435.0,,38905.36,,N,Y,2024-09-07,44.272015,,2025-04-28,CRM
STR006,Store_6436,Auckland,,AU,,MGR204,2024-03-07,,5532.0,,17073.47,,Y,Y,,,,,ERP
STR020,,,North,,,MGR375,2024-06-18,,7291.0,,42236.55,,Y,N,invalid_date,68.720454,-33.275759,,
STR030,Store_6438,Auckland,North,AU,Physical,MGR351,2025-09-16,,9504.0,,19769.7,239499.05,Y,N,invalid_date,,-71.594308,invalid_date,ERP
STR001,,Auckland,North,AU,,,,invalid_date,9624.0,30.0,2971.82,249619.67,,N,invalid_date,39.532371,82.328088,2024-02-04,CRM
STR022,Store_6440,Wellington,,AU,Physical,MGR52,,invalid_date,,,25863.95,,,N,invalid_date,26.153766,4.859055,2025-04-23,ERP
STR017,Store_6441,Auckland,,AU,Ecommerce,MGR18,invalid_date,,4974.0,,,,N,Y,,21.594788,-164.491004,invalid_date,CRM
STR002,,Auckland,South,NZ,Ecommerce,MGR43,2024-06-03,,2650.0,14.0,,435012.0,,Y,,,,2025-07-06,CRM
STR020,,Wellington,South,,,MGR117,invalid_date,,,,,,,Y,invalid_date,38.970265,,2025-09-15,CRM
STR001,Store_6444,Christchurch,South,,,,,2024-06-16,9631.0,26.0,15514.8,352355.81,Y,,,-26.337285,61.337911,invalid_date,ERP
STR029,,Hamilton,,NZ,Ecommerce,MGR381,,2025-03-12,5058.0,,,,N,,,,,,CRM
STR004,,,North,AU,Physical,,invalid_date,2025-08-22,,,26356.95,393256.22,N,,invalid_date,,67.278861,,
STR014,,Wellington,South,,Ecommerce,,invalid_date,2024-02-21,3515.0,39.0,30401.6,,N,N,,,-103.949794,,
STR025,,Hamilton,South,,Physical,MGR67,invalid_date,invalid_date,,35.0,44031.64,158949.67,N,N,,-66.119504,74.614809,2024-04-11,ERP
STR026,Store_6449,Hamilton,,,Physical,,2024-04-28,2024-10-10,6536.0,22.0,41619.91,322935.81,Y,,invalid_date,,-105.557601,invalid_date,
STR008,,Wellington,South,,Ecommerce,,invalid_date,2024-05-10,,,,,,,2024-06-01,-59.053648,,invalid_date,CRM
STR002,Store_6451,Hamilton,North,,,MGR409,invalid_date,2025-09-12,9809.0,38.0,29122.08,,N,,2025-02-02,75.773331,167.787666,2024-10-02,
STR012,,Christchurch,,NZ,Physical,MGR262,,,,15.0,,389799.08,,,2025-11-01,,-56.331291,2025-08-12,
STR004,Store_6453,,South,AU,Physical,,2024-09-01,invalid_date,2651.0,6.0,34193.12,351837.75,Y,,2024-04-22,62.861461,-17.743002,invalid_date,CRM
STR014,Store_6454,Hamilton,South,NZ,Physical,,invalid_date,,,,,460748.83,Y,,2024-02-25,,,invalid_date,
STR008,Store_6455,Wellington,North,,Physical,MGR74,2024-08-20,,6580.0,31.0,,,,,invalid_date,,-146.856634,2024-02-28,
STR019,,Auckland,,,Ecommerce,,2024-04-06,2025-06-20,8790.0,44.0,,,,,invalid_date,-73.06908,,2024-11-30,CRM
STR004,,Auckland,,AU,Physical,MGR16,2024-11-23,,,,,,,,,,-96.645328,,ERP
STR022,,Christchurch,South,AU,Physical,MGR352,,2025-11-28,6013.0,,33427.58,475134.0,N,,,-59.857034,149.873623,,
STR026,Store_6459,Hamilton,,NZ,,,,invalid_date,2132.0,29.0,,141760.89,N,N,invalid_date,70.382687,29.063045,,CRM
STR007,Store_6460,Wellington,North,NZ,Physical,,invalid_date,,,,36015.19,100074.4,N,Y,,-41.236339,,,
STR017,,Christchurch,South,NZ,,,,2024-06-28,5518.0,21.0,,,,,2025-11-02,,,,ERP
STR013,Store_6462,Christchurch,,NZ,Ecommerce,MGR36,,invalid_date,,,40086.8,,N,Y,2025-06-28,-26.308668,,,CRM
STR022,Store_6463,Christchurch,,NZ,,,invalid_date,2025-04-01,7470.0,,44242.67,,Y,N,invalid_date,,,2024-11-09,CRM
STR025,,,South,,,,,,5330.0,15.0,,,,,,-69.744257,93.221827,2024-02-15,
STR019,Store_6465,,,AU,Ecommerce,MGR146,2025-08-24,2024-11-26,,32.0,23675.12,,Y,,,-88.62324,,,ERP
STR028,,Wellington,,,,,2025-02-07,,5138.0,,34293.51,245314.49,Y,N,invalid_date,,-174.334202,,ERP
STR022,Store_6467,Christchurch,South,AU,,MGR35,2024-12-29,,1226.0,21.0,,,,N,invalid_date,-34.831461,-171.699685,,
STR024,Store_6468,Hamilton,North,AU,Physical,MGR308,invalid_date,invalid_date,,,1626.27,460028.45,,Y,2024-07-19,-38.370068,,2024-09-07,
STR002,Store_6469,Wellington,South,AU,Ecommerce,,invalid_date,2025-04-18,5633.0,15.0,28577.35,297010.3,N,Y,2024-10-07,,-178.543281,2024-09-03,CRM
STR002,,Auckland,North,AU,,,invalid_date,,,,,,,N,invalid_date,-68.245843,-87.465199,,ERP
STR014,Store_6471,Auckland,,,,,,2025-01-06,8451.0,47.0,31453.15,,,,2024-09-13,-67.029808,,invalid_date,
STR006,,,North,,Physical,,2025-09-12,invalid_date,6211.0,42.0,,,N,N,,-2.458038,-39.476664,,ERP
STR015,,Wellington,North,NZ,Physical,MGR18,2025-09-20,invalid_date,9958.0,,29309.14,468557.78,Y,N,,-5.287024,,2024-07-13,ERP
STR022,Store_6474,Hamilton,South,AU,Ecommerce,MGR292,invalid_date,,3941.0,,22165.1,343859.14,N,,,-16.176419,-118.003439,2024-11-04,CRM
STR005,Store_6475,Wellington,North,,Physical,,invalid_date,,,,37981.05,332154.19,Y,,2024-09-23,77.546047,,,ERP
STR009,,Auckland,South,NZ,Ecommerce,MGR475,2024-10-29,2024-08-22,,,,,Y,Y,invalid_date,,,2025-03-25,CRM
STR020,,Hamilton,,,Ecommerce,MGR140,,invalid_date,,32.0,6848.03,320479.19,Y,Y,invalid_date,6.281981,24.906359,,ERP
STR023,Store_6478,Wellington,,NZ,Ecommerce,,2024-12-25,2025-05-28,,37.0,,,,Y,2024-11-19,,,2024-05-05,ERP
STR025,,Christchurch,South,AU,,MGR444,2024-06-09,2025-05-22,3588.0,,46843.34,455583.11,,,2024-12-19,26.75877,,invalid_date,CRM
STR009,,Christchurch,,AU,Ecommerce,,,2025-08-09,8389.0,,39615.62,154023.97,,,invalid_date,,174.981217,,CRM
STR016,Store_6481,Hamilton,South,AU,Ecommerce,MGR317,2024-08-03,,4635.0,,,341856.73,N,Y,,53.447056,,invalid_date,ERP
STR007,Store_6482,Auckland,North,NZ,Physical,MGR253,,2024-03-15,1729.0,,,,Y,,,,-162.463761,2024-12-21,
STR029,Store_6483,Wellington,South,,,,invalid_date,2024-10-14,,,,142788.2,N,Y,invalid_date,-66.93748,26.771359,invalid_date,ERP
STR015,Store_6484,Hamilton,North,NZ,,,,2024-04-04,,37.0,,413150.96,Y,Y,,,,invalid_date,CRM
STR007,Store_6485,Wellington,South,,Physical,MGR167,2025-04-19,2025-11-18,7141.0,33.0,44908.4,,Y,Y,,9.268081,,,CRM
STR014,Store_6486,Hamilton,North,AU,,,2025-05-24,invalid_date,3861.0,,,,Y,Y,2024-12-25,,7.112794,2025-02-18,CRM
STR019,Store_6487,Christchurch,South,AU,Ecommerce,,invalid_date,invalid_date,,16.0,,445850.92,Y,Y,invalid_date,52.365674,,invalid_date,
STR016,Store_6488,Hamilton,,AU,,,,2024-03-10,5238.0,12.0,,,,Y,,-74.920788,71.088529,2025-10-29,ERP
STR018,,,North,AU,Physical,MGR470,invalid_date,invalid_date,1523.0,,26479.62,,,Y,invalid_date,-46.419026,,invalid_date,ERP
STR010,,Christchurch,,,Physical,,invalid_date,2025-09-24,9925.0,23.0,14323.8,152027.76,N,,invalid_date,,23.400746,2024-01-18,
STR012,,Auckland,North,,Physical,MGR226,,2025-06-04,2146.0,33.0,46689.88,487133.78,,,2025-03-19,-32.551748,165.804392,2025-07-26,CRM
STR015,,Wellington,North,,Physical,MGR27,,,,17.0,,,N,,2024-09-30,,,invalid_date,CRM
STR002,,Wellington,North,,Physical,MGR458,invalid_date,,,47.0,,366289.65,N,Y,,,,invalid_date,CRM
STR024,,Auckland,North,NZ,,MGR491,invalid_date,2025-02-10,,,13199.73,210076.33,,N,invalid_date,-18.962112,72.722522,2024-01-12,ERP
STR011,,Christchurch,,AU,Physical,,,,2830.0,,,404117.39,N,,,,-81.674153,2024-08-06,
STR015,,Hamilton,North,AU,Physical,MGR99,invalid_date,2024-09-02,9469.0,38.0,,478745.29,N,Y,invalid_date,,,invalid_date,CRM
STR021,,Wellington,South,AU,Ecommerce,MGR162,2024-07-27,2024-09-11,,16.0,,,Y,,2024-03-18,,142.694161,,CRM
STR017,Store_6498,Hamilton,South,NZ,,,2025-03-08,,,14.0,24370.75,,Y,,2024-09-10,30.371285,159.584967,invalid_date,CRM
STR010,,Hamilton,North,AU,Ecommerce,,2024-07-08,,6902.0,19.0,16859.88,154776.27,,Y,,69.191957,-5.830593,,ERP
STR027,Store_6500,,South,,,MGR277,,2024-01-09,,,,288991.23,,Y,invalid_date,,-148.624878,2024-04-23,ERP
STR027,,,North,,Ecommerce,,2025-08-22,2024-06-09,,,23452.02,429941.85,Y,Y,invalid_date,15.453643,-132.300075,,CRM
STR019,,Wellington,North,AU,Physical,MGR100,2025-08-06,invalid_date,8022.0,,20151.28,403026.96,Y,,,4.270989,112.796449,2024-09-23,
STR002,Store_6503,Christchurch,South,,Ecommerce,MGR332,,2025-03-03,,14.0,37295.02,308185.65,Y,Y,,-16.148237,,,CRM
STR018,Store_6504,Hamilton,South,NZ,Physical,MGR129,2025-09-04,invalid_date,3270.0,44.0,,261083.7,,N,2024-03-05,78.861028,,,CRM
STR020,,Christchurch,South,,,,,2024-01-16,9115.0,,,326338.74,N,Y,invalid_date,44.246253,-59.970641,2025-06-24,ERP
STR001,,Christchurch,North,,Ecommerce,,invalid_date,invalid_date,5494.0,36.0,,,N,,,-80.226526,,,
STR011,,Wellington,North,AU,Ecommerce,,invalid_date,,1929.0,,,,Y,Y,,,-131.082962,,ERP
STR003,,,,,Ecommerce,,,,,13.0,48744.35,,Y,Y,,,,2024-06-11,CRM
STR016,,Wellington,South,,Physical,MGR424,2024-02-20,2024-04-16,,48.0,,419915.82,N,Y,2024-08-25,,,invalid_date,ERP
STR004,Store_6510,Wellington,,AU,Ecommerce,,invalid_date,invalid_date,,35.0,,166106.14,Y,N,invalid_date,-81.844733,-82.321011,2024-06-19,CRM
STR012,Store_6511,Christchurch,North,,Ecommerce,MGR451,invalid_date,2025-02-14,3387.0,39.0,,448275.61,Y,N,2025-01-29,,164.314801,,ERP
STR007,,Wellington,North,,,MGR169,invalid_date,invalid_date,3331.0,,,,Y,N,,,-25.919219,2024-05-23,CRM
STR020,,Wellington,,NZ,Ecommerce,MGR105,,2024-08-15,2399.0,,35893.84,,N,,2025-10-19,,71.697854,,ERP
STR028,Store_6514,Hamilton,,,Ecommerce,MGR477,,,8964.0,,22882.72,,Y,Y,,,,2024-02-11,ERP
STR006,Store_6515,Hamilton,North,AU,Ecommerce,MGR387,2025-05-07,,,,,227214.53,N,Y,,,,invalid_date,CRM
STR011,,,North,NZ,,,2024-12-26,,,,10867.1,,Y,,invalid_date,,106.858405,invalid_date,ERP
STR015,,Hamilton,North,NZ,,MGR266,invalid_date,2024-03-19,2071.0,,4044.81,159243.77,Y,N,invalid_date,-64.674187,147.43097,invalid_date,
STR022,,,South,,Ecommerce,,2025-09-02,2024-10-25,,,24145.74,373262.05,Y,N,,30.211469,,2024-12-12,ERP
STR021,,Christchurch,South,,Physical,MGR82,invalid_date,invalid_date,,,9891.65,,,Y,,,98.052552,,
STR026,Store_6520,Auckland,North,AU,Ecommerce,,,,5328.0,,,123251.54,,Y,2025-03-19,-71.017652,-2.550362,,
STR008,,,,AU,Ecommerce,MGR16,,2025-03-05,4579.0,31.0,31071.49,,N,N,,,,invalid_date,
STR008,,Auckland,South,AU,Physical,MGR306,2024-12-05,invalid_date,,,12344.13,,,,2025-05-16,,,,
STR019,,Auckland,,,Physical,,2024-06-10,,5079.0,14.0,40405.48,176611.69,Y,N,,,,,CRM
STR013,Store_6524,Hamilton,South,AU,,MGR318,,,,,,166466.52,N,Y,,,,invalid_date,
STR023,,,North,NZ,,,2024-06-27,,,,,,Y,,2025-07-12,,39.290746,,ERP
STR019,Store_6526,Christchurch,North,,Ecommerce,,,2024-01-03,7321.0,20.0,,465296.1,N,,,48.077854,-93.948262,,ERP
STR014,Store_6527,Hamilton,,,,,2024-08-03,invalid_date,9955.0,24.0,35245.33,,,Y,invalid_date,,103.764672,,ERP
STR029,,,South,,Ecommerce,,,,,,29322.26,220444.08,N,Y,,28.059749,-165.638887,2025-04-10,ERP
STR011,Store_6529,Auckland,South,NZ,Ecommerce,MGR239,,2024-09-11,3165.0,42.0,,341008.96,N,Y,invalid_date,,152.692599,,
STR022,Store_6530,Christchurch,North,AU,Physical,,2024-02-01,invalid_date,,,,333608.65,N,Y,2024-11-12,,,2024-03-17,
STR011,,Hamilton,North,AU,,,,2024-01-29,,,44461.65,,Y,Y,invalid_date,,,invalid_date,ERP
STR018,Store_6532,,South,,Physical,,,2024-11-11,2892.0,11.0,,,,N,invalid_date,-29.885338,-126.405117,2024-10-18,CRM
STR011,,Wellington,North,AU,Ecommerce,MGR260,invalid_date,2024-05-18,,,41607.96,,N,Y,invalid_date,-84.019694,,2024-04-21,CRM
STR021,Store_6534,Auckland,,,Physical,MGR176,,,,,,,N,N,invalid_date,55.967796,-171.155921,,CRM
STR012,Store_6535,Wellington,South,AU,Ecommerce,,,2025-02-13,,,27769.56,212230.94,,N,2024-11-01,-27.386907,,,
STR017,Store_6536,Christchurch,North,NZ,,MGR375,invalid_date,2024-02-15,3125.0,24.0,,,,N,invalid_date,,131.307864,,ERP
STR024,Store_6537,Auckland,South,,Ecommerce,MGR425,,2025-05-28,,,5536.97,,Y,N,invalid_date,,,2025-09-18,
STR018,,Hamilton,South,,Physical,MGR443,2025-10-10,,2066.0,,,269364.56,,,2025-05-06,,,,
STR016,,Auckland,,AU,,,invalid_date,,2328.0,,,,Y,Y,2025-10-01,,-82.643185,invalid_date,CRM
STR024,Store_6540,Hamilton,South,AU,,,,invalid_date,,45.0,,450721.73,Y,N,invalid_date,,,2024-10-12,
STR024,,Hamilton,South,AU,Ecommerce,MGR234,,invalid_date,3323.0,,28858.21,,,N,,,-178.626191,invalid_date,CRM
STR024,Store_6542,,,NZ,Ecommerce,MGR367,invalid_date,invalid_date,,,33870.92,221503.83,N,N,,-57.726244,,2025-07-03,
STR011,Store_6543,Auckland,North,,Ecommerce,,invalid_date,invalid_date,,43.0,,,Y,N,2024-10-02,,170.51721,,
STR029,,Auckland,,NZ,Ecommerce,MGR216,invalid_date,,8033.0,48.0,19306.68,454270.73,Y,,invalid_date,,-117.928317,invalid_date,CRM
STR028,,Hamilton,,,,MGR47,invalid_date,,5434.0,20.0,,,Y,N,invalid_date,8.287535,,,
STR022,Store_6546,Wellington,North,,Physical,,invalid_date,2024-06-02,6931.0,,3559.92,,,Y,,31.740726,,invalid_date,
STR013,Store_6547,Hamilton,South,,Physical,MGR246,invalid_date,invalid_date,,,14262.7,,Y,Y,,,,invalid_date,
STR024,,Wellington,,NZ,,,,,5273.0,37.0,,,,Y,invalid_date,,-102.625384,,
STR010,,Christchurch,,NZ,,,invalid_date,2024-08-26,,25.0,49117.75,281816.32,,N,2025-06-14,,-33.9663,,CRM
STR018,Store_6550,Hamilton,,NZ,Ecommerce,,,,4491.0,,,,Y,Y,,-26.114992,-87.514917,invalid_date,CRM
STR017,Store_6551,Wellington,North,,Physical,,,invalid_date,,,9243.3,,,Y,,15.11731,-140.065973,,CRM
STR025,,Auckland,,,Ecommerce,MGR109,,invalid_date,8208.0,17.0,,258317.22,,Y,2024-12-13,,149.095711,,ERP
STR012,,Christchurch,,,,MGR288,invalid_date,invalid_date,6837.0,49.0,10540.96,,Y,N,2025-08-04,-40.530166,29.917253,,
STR005,,Auckland,South,NZ,Physical,MGR14,invalid_date,invalid_date,8289.0,22.0,,,N,N,invalid_date,,,2025-05-04,ERP
STR015,Store_6555,Christchurch,,,,MGR400,2025-04-11,invalid_date,,32.0,16102.45,,,Y,2024-09-14,36.442464,,,
STR025,Store_6556,Christchurch,,,,,invalid_date,2024-06-15,5531.0,,,,,Y,2024-01-30,,,2024-12-13,ERP
STR021,,Wellington,North,NZ,Ecommerce,MGR306,invalid_date,,6743.0,,40204.69,,,,,,-69.31875,2025-06-09,
STR007,Store_6558,Hamilton,North,,,MGR348,invalid_date,2024-03-15,,48.0,7262.82,,,Y,2025-02-03,,-80.194343,,ERP
STR019,,Auckland,South,AU,Ecommerce,MGR176,invalid_date,,,15.0,,363961.04,,,2024-01-01,71.533378,,invalid_date,CRM
STR017,Store_6560,,South,AU,Physical,,2025-09-08,,3276.0,12.0,26700.81,164673.43,Y,Y,2025-10-15,39.132619,-144.048724,invalid_date,CRM
STR026,,,,,Ecommerce,,invalid_date,invalid_date,,,,,,Y,invalid_date,42.628253,,invalid_date,CRM
STR024,Store_6562,Wellington,South,NZ,Ecommerce,MGR280,,,,,47991.59,,,,invalid_date,-37.989718,-104.747577,2024-04-09,ERP
STR008,Store_6563,Hamilton,South,AU,Ecommerce,MGR133,2024-07-08,,,,12300.48,,Y,Y,invalid_date,,-31.355082,,CRM
STR018,Store_6564,Wellington,,,Ecommerce,,2024-09-27,invalid_date,3781.0,,20389.35,,,,2024-12-06,76.989075,97.037554,2025-01-13,CRM
STR010,Store_6565,Wellington,North,,Ecommerce,MGR381,2025-02-10,2024-05-15,8898.0,,,,N,,2024-02-29,26.289228,145.742407,,ERP
STR006,,Auckland,,AU,,,invalid_date,2025-10-15,5003.0,38.0,9276.35,255074.19,Y,Y,,-24.079231,,,
STR028,Store_6567,Wellington,,NZ,Ecommerce,MGR356,2025-10-04,invalid_date,,,,,Y,,invalid_date,-28.899813,21.563587,invalid_date,ERP
STR002,Store_6568,Wellington,South,,,,2025-01-18,2024-11-19,,20.0,27290.29,,Y,N,,-88.468518,,,
STR008,Store_6569,Auckland,South,NZ,,,,2024-12-16,,10.0,,344457.51,N,N,,,21.725331,2024-04-27,ERP
STR008,Store_6570,Auckland,,,Physical,MGR232,invalid_date,,5477.0,38.0,,345983.12,Y,,2024-09-06,,144.03071,2025-09-01,
STR021,Store_6571,Wellington,,,,MGR324,,invalid_date,2361.0,15.0,,138507.22,N,,invalid_date,-12.259566,,,CRM
STR020,,,North,,Ecommerce,,2025-10-23,,,,,284459.76,,,,,,invalid_date,ERP
STR003,Store_6573,Auckland,North,,Ecommerce,,,invalid_date,2981.0,,14073.92,,N,Y,,,-91.67488,,
STR030,,Hamilton,North,,Ecommerce,,2025-06-01,invalid_date,3810.0,37.0,,,,N,,-87.677443,52.689135,2025-03-26,ERP
STR028,Store_6575,Hamilton,South,,,MGR75,,,,,21548.38,488357.09,,,2024-04-12,,138.469195,2025-10-18,
STR015,,Wellington,,AU,Ecommerce,MGR369,2025-10-13,2025-06-25,,50.0,26912.53,494425.53,Y,N,invalid_date,,,,ERP
STR005,Store_6577,Christchurch,North,,Physical,,2025-11-04,invalid_date,1685.0,44.0,,289799.49,Y,N,,,,2025-01-26,
STR026,,Hamilton,South,NZ,Physical,MGR4,2024-10-11,2024-07-23,,,41673.8,,Y,Y,invalid_date,,,,ERP
STR018,,,,NZ,Ecommerce,MGR75,2024-10-24,,3231.0,5.0,31877.39,,Y,N,invalid_date,,174.079626,2024-02-06,ERP
STR008,,,North,,,,2025-08-13,2024-07-18,7487.0,,38828.91,,N,N,invalid_date,,,2025-04-14,
STR002,,,South,AU,Ecommerce,MGR337,invalid_date,invalid_date,,19.0,,337087.53,Y,N,invalid_date,-20.408735,,invalid_date,CRM
STR018,Store_6582,Hamilton,North,NZ,Ecommerce,MGR8,invalid_date,2025-01-10,2198.0,,4024.91,417262.21,Y,Y,invalid_date,68.219238,,invalid_date,
STR029,Store_6583,Auckland,North,NZ,,,2024-11-22,invalid_date,,40.0,,265381.06,,,,-48.800965,,2025-03-26,ERP
